core1,core2,core3,core4,mem,gpu,norm_ex_time
61.32,62.43,21.07,23.01,184.26,3.64,861
37.2,63.06,21.65,22.13,183.41,3.91,862
59.66,56.65,21.73,22.47,175.01,3.73,863
53.63,61.76,21.96,22.95,178.03,4.03,864
62.83,57.29,21.42,25.17,179.15,4.34,865
54.22,63.07,20.79,22.46,161.41,4.05,866
48.38,61.14,22.31,25.17,182.84,4.06,867
51.29,63.98,21.03,20.9,175.55,3.91,868
46.6,61.77,21.33,24.83,187.22,4.17,869
49.56,62.05,22.5,21.25,183.67,2.5,870
56.01,59.95,21.33,23.6,168.07,3.85,871
49.5,64.34,21.68,25.07,172.11,4.03,872
50.28,64.71,21.94,24.26,171.45,4.29,873
36.59,62.75,21.68,23.04,191.68,3.47,874
55.03,58.08,23.19,22.65,172.83,3.96,875
39.59,62.18,23.39,24.55,185.04,3.63,876
52.61,87.77,23.13,21.52,173.92,3.92,877
49.42,61.12,22.9,24.12,176.82,4.4,878
65.38,62.71,23.41,21.74,164.5,4.15,879
40.39,59.91,23.18,19.65,174.59,3.85,880
49.3,62.09,22.93,25.05,180.39,3.89,881
46.02,60.74,22.78,23.12,177.45,3.9,882
51.22,59.3,23.06,23.09,186.84,4.31,883
50.19,63.37,22.84,23.38,166.72,3.74,884
59.07,58.85,23.18,23.21,205.09,3.88,885
75.14,59.0,22.81,23.29,277.87,3.18,886
75.67,58.75,22.98,23.44,182.53,3.98,887
73.07,59.05,23.09,23.01,198.58,4.11,888
72.23,58.91,23.36,23.16,154.59,4.37,889
74.44,58.59,23.21,23.21,193.53,3.97,890
74.81,59.03,23.21,23.19,185.63,3.95,891
79.0,58.9,22.91,22.7,272.2,5.48,892
76.14,89.17,23.05,23.12,162.95,3.74,893
76.31,58.98,23.33,23.25,200.54,4.31,894
73.53,59.03,22.82,23.03,0.0,3.38,895
74.44,58.74,23.1,23.35,212.5,3.24,896
77.46,58.97,21.89,23.09,172.3,3.52,897
75.32,59.13,22.65,22.91,154.8,3.39,898
72.52,59.14,22.01,22.86,205.81,3.34,899
62.82,58.93,22.76,23.28,176.95,3.4,900
75.69,58.66,22.16,22.97,222.01,3.32,901
74.57,58.94,21.54,23.31,166.1,3.33,902
73.5,58.68,22.89,23.15,201.54,3.41,903
74.59,58.7,21.77,23.14,221.04,3.32,904
73.94,69.31,23.15,21.33,214.12,3.62,905
72.54,69.26,22.88,23.29,157.22,3.47,906
73.24,69.18,21.2,22.15,199.8,4.0,907
77.68,69.07,21.08,24.76,186.37,2.85,908
74.5,69.17,21.68,24.09,227.3,3.72,909
72.66,68.99,22.04,22.45,173.13,3.48,910
73.24,69.19,21.51,22.88,218.72,3.68,911
74.72,69.05,23.2,22.41,232.4,3.47,912
76.69,69.08,21.73,24.52,234.78,3.2,913
75.99,68.87,22.71,21.57,225.88,3.24,914
74.05,69.36,22.74,23.88,226.7,3.89,915
74.09,68.76,21.86,21.44,216.8,3.35,916
73.42,69.28,22.15,22.22,222.42,3.21,917
74.66,73.28,21.81,24.76,212.43,3.08,918
76.83,69.32,24.66,23.93,213.41,3.7,919
78.87,69.17,24.56,24.39,179.27,3.73,920
72.51,69.28,25.01,22.92,207.8,3.65,921
77.07,69.36,24.44,21.12,193.93,3.47,922
80.27,69.23,24.02,24.27,180.62,3.4,923
77.13,69.2,25.76,23.43,216.78,3.53,924
71.54,62.71,25.43,24.96,230.13,3.57,925
75.64,63.68,24.07,25.79,206.28,3.62,926
78.43,63.61,25.49,23.75,209.72,3.53,927
76.15,61.73,25.17,23.58,213.54,3.41,928
78.89,62.59,25.25,24.51,203.93,3.64,929
73.87,62.87,25.38,19.92,229.04,3.88,930
75.84,62.06,24.64,25.13,227.89,3.77,931
74.71,72.89,25.79,26.15,199.61,3.62,932
78.37,74.56,24.47,23.68,204.79,3.57,933
76.7,64.17,24.48,27.54,188.55,3.6,934
90.35,63.81,24.82,25.76,191.75,2.67,935
79.14,61.18,25.46,27.14,183.12,3.74,936
76.01,62.54,25.49,21.31,217.83,3.63,937
78.27,64.02,26.42,23.67,226.98,4.09,938
78.21,62.24,24.85,23.0,199.1,3.97,939
77.95,61.51,23.62,24.14,208.73,3.64,940
76.74,61.86,23.57,26.59,231.51,3.35,941
80.05,63.48,22.61,23.9,218.4,3.58,942
71.95,63.5,19.93,24.82,207.65,3.67,943
76.66,62.47,21.59,23.65,230.86,3.7,944
75.18,72.01,22.05,23.03,200.79,3.87,945
83.21,70.39,21.29,23.08,220.16,3.62,946
75.21,69.99,22.64,22.68,219.04,3.92,947
79.09,67.26,24.4,22.58,213.09,3.77,948
73.92,69.68,21.54,22.96,220.78,3.74,949
76.22,70.22,20.62,22.88,226.05,3.83,950
75.64,69.98,19.66,23.16,214.98,3.69,951
69.84,68.6,21.55,22.99,203.32,3.61,952
64.12,70.11,21.66,23.07,225.3,3.48,953
75.66,72.69,23.26,23.81,218.33,4.07,954
71.36,71.69,22.87,23.16,219.06,4.01,955
69.4,71.35,27.36,23.19,217.68,3.84,956
68.53,70.1,22.86,23.05,214.46,4.3,957
74.05,70.81,23.66,22.68,229.29,3.77,958
66.03,69.44,22.86,22.88,223.63,3.61,959
73.31,69.62,20.69,22.98,225.47,4.79,960
72.21,69.26,20.54,22.77,208.24,3.52,961
69.22,72.16,24.73,22.62,203.06,4.79,962
70.19,71.31,19.22,22.88,205.41,3.7,963
67.07,67.83,18.55,22.99,183.03,5.31,964
62.42,56.02,23.63,27.99,217.51,3.63,965
75.52,73.43,18.34,26.74,212.42,3.43,966
65.1,51.13,18.81,26.71,211.09,3.04,967
67.43,56.04,17.28,28.74,205.33,4.28,968
61.26,45.02,18.8,27.87,164.93,3.73,969
70.85,57.31,18.78,27.17,164.63,3.89,970
67.83,50.82,19.18,27.1,164.65,3.88,971
62.65,72.2,18.92,28.05,164.93,2.45,972
66.93,67.59,18.53,26.52,164.94,4.52,973
72.51,65.83,19.08,27.09,165.01,3.62,974
63.91,58.2,19.12,27.05,164.95,4.44,975
72.3,65.94,18.85,26.29,164.99,4.0,976
62.64,71.97,18.52,25.59,164.58,3.91,977
65.34,52.72,19.2,25.49,164.55,4.01,978
67.25,64.07,19.33,25.36,164.75,4.27,979
61.28,53.6,18.45,25.71,165.05,3.94,980
70.05,66.3,18.84,26.28,164.94,3.69,981
61.97,58.85,19.02,27.84,164.88,4.28,982
78.4,57.45,19.1,25.72,164.74,3.84,983
69.07,80.31,18.93,27.26,164.77,3.83,984
90.03,57.83,16.8,23.34,165.08,3.57,985
90.38,62.14,21.57,25.6,164.96,3.46,986
90.6,67.26,22.63,21.52,164.83,3.8,987
90.17,66.01,20.21,24.82,164.8,3.74,988
90.32,63.66,21.26,23.73,164.8,3.73,989
90.2,58.53,17.94,22.94,164.84,3.42,990
90.31,61.14,22.89,27.81,164.82,3.52,991
90.54,64.44,22.0,21.18,164.74,3.96,992
90.43,66.53,20.1,21.81,164.66,3.81,993
90.36,63.06,23.2,22.96,164.68,3.38,994
90.37,68.11,21.31,23.94,164.74,3.69,995
90.11,63.42,18.62,24.34,165.0,3.52,996
90.27,60.98,20.24,25.81,182.81,3.57,997
90.34,66.19,20.2,23.58,182.94,3.54,998
90.26,64.91,21.58,23.06,183.0,3.6,999
90.19,59.31,21.98,23.02,182.94,3.65,1000
90.28,62.36,20.4,24.91,182.92,3.56,1001
90.21,67.6,22.94,23.59,182.84,3.6,1002
90.23,61.7,17.34,23.16,183.13,3.63,1003
90.25,61.51,19.78,22.42,183.08,3.54,1004
90.38,71.85,20.35,22.24,182.83,3.78,1005
90.25,59.02,21.38,26.99,183.03,3.32,1006
90.26,66.16,24.72,22.84,182.76,3.58,1007
90.38,69.21,20.97,23.9,182.68,3.46,1008
90.05,51.09,22.34,25.68,183.09,3.78,1009
89.99,64.88,23.24,27.31,182.87,3.5,1010
90.24,68.34,24.21,27.08,183.13,3.87,1011
90.21,70.91,23.8,25.4,183.01,3.51,1012
90.65,65.78,23.34,25.2,182.86,2.62,1013
90.15,68.34,21.82,23.97,182.69,3.77,1014
90.14,63.49,24.27,23.7,182.81,3.43,1015
90.55,70.28,23.53,25.26,182.94,3.35,1016
90.24,62.42,22.31,23.83,183.06,3.48,1017
63.47,70.9,23.44,26.08,182.78,3.35,1018
61.51,51.3,23.85,23.98,183.12,3.13,1019
63.77,71.29,33.16,24.07,183.02,3.42,1020
60.98,65.15,22.0,23.13,183.07,3.23,1021
65.58,74.1,21.13,25.34,183.0,3.01,1022
60.65,65.34,22.41,25.37,182.81,3.32,1023
66.29,62.83,22.13,24.5,182.97,3.45,1024
63.41,59.96,20.43,26.41,216.28,3.25,1025
66.68,59.96,23.96,26.32,223.63,3.17,1026
66.28,59.58,24.27,27.71,222.49,3.3,1027
98.06,59.96,23.78,29.14,205.65,3.76,1028
66.76,63.17,26.69,24.78,208.85,3.33,1029
60.72,60.3,26.69,26.23,200.84,3.29,1030
60.32,59.63,26.69,24.63,220.33,3.69,1031
59.86,59.72,26.69,25.58,203.24,3.53,1032
62.66,59.69,26.69,29.77,205.54,3.23,1033
61.59,60.15,26.69,25.51,195.7,3.52,1034
57.21,77.48,26.69,29.92,198.82,3.29,1035
13.62,59.7,26.69,24.9,217.08,3.39,1036
60.02,60.03,26.69,25.35,196.69,3.35,1037
60.85,59.72,26.69,23.93,183.0,3.26,1038
64.66,59.73,26.69,23.89,206.22,3.26,1039
63.28,59.81,26.69,27.48,209.78,3.66,1040
68.17,60.34,26.69,24.54,203.33,2.54,1041
58.76,60.11,26.69,27.94,213.6,3.32,1042
58.36,59.58,26.69,26.58,197.78,3.33,1043
61.2,59.83,26.69,21.01,248.78,3.54,1044
62.25,56.46,26.69,19.12,197.72,3.05,1045
61.38,58.49,26.69,19.57,203.2,3.28,1046
59.65,54.43,26.69,19.38,216.51,3.33,1047
63.63,56.74,26.69,19.4,197.71,3.45,1048
59.37,57.08,26.69,19.53,203.66,3.45,1049
62.65,60.71,26.69,19.64,225.15,3.25,1050
53.69,37.65,19.78,19.28,213.67,3.13,1051
50.61,56.56,25.74,18.8,259.67,3.7,1052
52.89,55.47,26.72,27.5,187.3,3.15,1053
55.65,57.32,31.94,19.19,193.6,3.1,1054
53.51,55.26,30.99,19.31,214.09,3.41,1055
52.33,57.43,29.98,19.15,199.18,3.23,1056
56.13,56.82,33.22,19.27,190.46,3.78,1057
55.4,59.52,33.72,19.29,186.67,3.32,1058
53.44,57.8,31.05,19.46,186.47,3.05,1059
53.54,56.11,25.88,19.68,193.7,3.64,1060
52.05,55.85,25.22,19.36,191.14,2.94,1061
54.64,58.07,22.25,19.2,189.83,3.35,1062
52.43,57.54,24.81,18.76,195.61,3.45,1063
54.23,52.06,30.56,19.31,183.5,3.49,1064
55.23,51.89,28.2,24.59,193.29,3.36,1065
55.09,52.47,28.14,24.72,200.23,3.51,1066
56.13,48.22,33.9,25.84,191.36,3.41,1067
53.51,48.9,27.38,24.64,182.82,3.52,1068
55.32,34.28,28.99,24.93,178.45,3.42,1069
56.97,52.72,30.65,24.68,187.51,3.2,1070
56.73,53.02,31.83,24.82,198.66,3.42,1071
52.94,49.59,31.01,24.9,190.69,3.01,1072
52.66,53.21,21.03,24.56,191.24,3.13,1073
55.61,59.92,22.74,24.84,242.21,3.38,1074
55.15,48.47,24.48,24.08,193.89,3.55,1075
51.34,50.34,22.35,24.37,195.7,3.44,1076
55.17,53.59,24.64,24.66,191.11,3.33,1077
51.18,50.29,23.2,24.03,189.92,3.05,1078
54.87,47.36,22.98,24.81,225.26,3.73,1079
54.22,48.56,23.4,24.34,188.6,3.75,1080
51.87,50.8,22.44,24.51,194.76,3.47,1081
55.84,52.3,25.16,24.42,233.93,3.46,1082
53.85,52.27,22.39,24.82,186.47,3.38,1083
66.29,50.25,21.27,24.54,208.99,3.64,1084
64.37,50.87,21.67,22.29,201.24,3.5,1085
56.3,50.38,23.49,15.93,207.31,3.06,1086
64.63,50.53,21.9,20.26,201.94,3.27,1087
64.28,51.73,21.95,20.82,191.06,3.74,1088
66.99,50.93,23.69,20.47,190.59,3.49,1089
68.14,51.69,20.68,13.06,191.1,3.67,1090
65.83,50.01,22.13,15.77,212.45,3.46,1091
65.08,50.35,22.14,21.63,199.73,3.48,1092
70.5,49.45,24.46,16.84,201.06,3.32,1093
61.44,51.19,25.74,21.34,201.35,3.79,1094
65.24,52.3,22.97,20.12,204.09,3.66,1095
64.54,48.67,22.74,12.31,183.23,3.5,1096
99.55,50.26,23.53,20.51,200.9,3.41,1097
59.78,50.12,22.24,22.51,213.05,3.57,1098
60.8,51.61,22.48,19.96,204.91,3.75,1099
65.39,50.28,24.94,18.52,204.81,3.33,1100
62.52,49.17,23.13,21.3,201.48,3.39,1101
58.44,50.84,22.31,20.53,215.63,3.57,1102
59.93,50.35,23.72,19.6,199.65,3.77,1103
66.25,47.63,22.58,15.78,200.91,3.27,1104
63.97,51.69,24.8,21.89,195.73,3.36,1105
75.04,52.09,23.11,20.77,184.12,3.88,1106
64.75,51.84,22.86,21.59,196.43,3.51,1107
62.99,51.18,24.53,22.1,202.56,3.67,1108
65.24,51.15,22.14,21.53,191.52,3.67,1109
64.71,41.27,23.4,19.46,193.14,3.67,1110
67.69,50.67,23.78,22.81,188.67,3.62,1111
65.65,51.27,22.85,20.54,198.65,3.57,1112
62.86,50.45,23.9,23.08,202.3,3.48,1113
62.46,50.96,24.19,22.68,193.49,3.47,1114
66.88,50.72,22.73,21.86,207.32,3.59,1115
61.62,49.28,23.7,21.95,198.02,3.7,1116
65.58,50.48,22.16,21.89,200.06,3.34,1117
65.97,51.6,22.08,20.69,201.4,3.73,1118
63.66,50.86,24.41,21.3,200.93,3.57,1119
64.51,50.98,23.91,22.04,186.59,3.41,1120
61.19,49.5,23.54,21.05,188.41,3.64,1121
65.12,51.4,23.69,20.47,194.69,3.62,1122
69.25,50.24,22.68,23.73,198.16,3.3,1123
65.12,50.63,24.71,20.16,199.98,3.6,1124
