,target,model,img_height,img_width,img_channels,accuracy,confidence,obj_height,obj_width,obj_width,obj_height_p,obj_width_p,xmin,xmax,ymin,ymax
0,person,yolov5l,427,640,3,1,0.9671763181686401,404.1755065917969,461.0516052246094,461.0516052246094,94.65468538449575,72.03931331634521,108.62405395507812,569.6756591796875,18.9888916015625,423.1643981933594
0,person,yolov5l,480,640,3,1,0.5254630446434021,478.1841583251953,624.8250427246094,624.8250427246094,99.62169965108235,97.62891292572021,1.836700439453125,626.6617431640625,0.2537078857421875,478.4378662109375
0,person,yolov5l,640,426,3,1,0.9116592407226562,493.1690216064453,305.409912109375,305.409912109375,77.05765962600708,71.69246763130869,59.792938232421875,365.2028503417969,60.19725036621094,553.3662719726562
0,person,yolov5l,425,640,3,1,0.9562689065933228,414.6964874267578,324.5302734375,324.5302734375,97.5756441004136,50.707855224609375,6.729827880859375,331.2601013183594,4.5885467529296875,419.2850341796875
0,person,yolov5l,425,640,3,1,0.9112102389335632,374.69549560546875,292.99542236328125,292.99542236328125,88.16364602481617,45.780534744262695,289.03179931640625,582.0272216796875,44.659912109375,419.35540771484375
0,person,yolov5l,425,640,3,1,0.6477610468864441,204.465087890625,63.57861328125,63.57861328125,48.10943244485294,9.934158325195312,547.2944946289062,610.8731079101562,217.36865234375,421.833740234375
0,person,yolov5l,427,640,3,1,0.9517321586608887,334.4283447265625,211.55191040039062,211.55191040039062,78.32045543947599,33.054986000061035,138.2646484375,349.8165588378906,87.51388549804688,421.9422302246094
0,person,yolov5l,427,640,3,1,0.939254641532898,328.78961181640625,200.5665283203125,200.5665283203125,76.99990909049326,31.338520050048828,336.46490478515625,537.0314331054688,93.87591552734375,422.66552734375
0,person,yolov5l,640,427,3,1,0.9418362379074097,551.1553039550781,410.0659484863281,410.0659484863281,86.11801624298096,96.03417997337895,0.0,410.0659484863281,84.41830444335938,635.5736083984375
0,person,yolov5l,391,640,3,1,0.869443416595459,323.3546905517578,298.6479034423828,298.6479034423828,82.69940934827565,46.663734912872314,1.5892181396484375,300.23712158203125,57.72416687011719,381.078857421875
0,person,yolov5l,391,640,3,1,0.7884446382522583,345.14076232910156,217.4814453125,217.4814453125,88.2712947133252,33.981475830078125,421.99359130859375,639.4750366210938,30.000717163085938,375.1414794921875
0,person,yolov5l,391,640,3,1,0.7548578977584839,260.2037811279297,148.41764068603516,148.41764068603516,66.54828161839635,23.190256357192993,0.11165618896484375,148.529296875,51.15644836425781,311.3602294921875
0,person,yolov5l,391,640,3,1,0.5888895392417908,321.54327392578125,342.4234619140625,342.4234619140625,82.23613143881873,53.503665924072266,135.86026000976562,478.2837219238281,63.668212890625,385.21148681640625
0,person,yolov5l,480,640,3,1,0.9010745882987976,480.0,619.7057800292969,619.7057800292969,100.0,96.82902812957764,10.970123291015625,630.6759033203125,0.0,480.0
0,person,yolov5l,640,503,3,1,0.921096682548523,467.3113708496094,141.4658203125,141.4658203125,73.01740169525146,28.12441755715706,36.176513671875,177.642333984375,104.14041137695312,571.4517822265625
0,person,yolov5l,640,503,3,1,0.90425044298172,543.5565795898438,181.68377685546875,181.68377685546875,84.93071556091309,36.12003516013295,175.70199584960938,357.3857727050781,94.06378173828125,637.620361328125
0,person,yolov5l,640,503,3,1,0.8224417567253113,402.92271423339844,85.9339599609375,85.9339599609375,62.956674098968506,17.084286274540258,403.1451110839844,489.0790710449219,50.73115539550781,453.65386962890625
0,person,yolov5l,640,503,3,1,0.8113887906074524,279.77734375,87.40850830078125,87.40850830078125,43.7152099609375,17.37743703792868,363.79180908203125,451.2003173828125,337.99322509765625,617.7705688476562
0,person,yolov5l,640,503,3,1,0.7996485233306885,107.7587890625,47.44256591796875,47.44256591796875,16.837310791015625,9.43192165367172,321.6795959472656,369.1221618652344,68.80439758300781,176.5631866455078
0,person,yolov5l,640,503,3,1,0.7755034565925598,413.2980194091797,123.33097839355469,123.33097839355469,64.57781553268433,24.51908119156157,134.67430114746094,258.0052795410156,63.01997375488281,476.3179931640625
0,person,yolov5l,640,503,3,1,0.653579831123352,480.6275939941406,166.79736328125,166.79736328125,75.09806156158447,33.16050959865805,308.18017578125,474.9775390625,90.84445190429688,571.4720458984375
0,person,yolov5l,640,503,3,1,0.5115624070167542,107.39476013183594,58.20733642578125,58.20733642578125,16.780431270599365,11.572035074708001,115.69613647460938,173.90347290039062,58.86158752441406,166.25634765625
0,person,yolov5l,640,428,3,1,0.9316831827163696,528.956787109375,321.44764709472656,321.44764709472656,82.64949798583984,75.10459044269312,83.85716247558594,405.3048095703125,107.74609375,636.702880859375
0,person,yolov5l,640,428,3,1,0.875113844871521,341.55029296875,180.04669189453125,180.04669189453125,53.36723327636719,42.0669840875073,232.70660400390625,412.7532958984375,43.17681884765625,384.72711181640625
0,person,yolov5l,640,428,3,1,0.5491639375686646,129.38040161132812,88.33684539794922,88.33684539794922,20.21568775177002,20.63944985933393,0.8400497436523438,89.17689514160156,509.5863342285156,638.9667358398438
0,person,yolov5l,640,428,3,1,0.4627501964569092,173.42703247070312,29.48004150390625,29.48004150390625,27.097973823547363,6.887860164464077,397.6180725097656,427.0981140136719,165.13156127929688,338.55859375
0,person,yolov5l,427,640,3,1,0.922063410282135,303.2918243408203,128.94036865234375,128.94036865234375,71.02853029059024,20.14693260192871,197.51788330078125,326.458251953125,89.21659851074219,392.5084228515625
0,person,yolov5l,427,640,3,1,0.9080657958984375,261.28680419921875,120.27311706542969,120.27311706542969,61.19128903962969,18.79267454147339,60.727783203125,181.0009002685547,119.64508056640625,380.931884765625
0,person,yolov5l,427,640,3,1,0.894548773765564,365.20166015625,171.200927734375,171.200927734375,85.52732087968384,26.750144958496094,392.66864013671875,563.8695678710938,46.49609375,411.69775390625
0,person,yolov5l,427,640,3,1,0.8867812752723694,236.87054443359375,76.2684326171875,76.2684326171875,55.47319541770345,11.916942596435547,318.9165344238281,395.1849670410156,146.89801025390625,383.7685546875
0,person,yolov5l,427,640,3,1,0.8280551433563232,206.63250732421875,53.123443603515625,53.123443603515625,48.3916878979435,8.300538063049316,165.70582580566406,218.8292694091797,167.92428588867188,374.5567932128906
0,person,yolov5l,425,640,3,1,0.8742069602012634,346.0873260498047,343.8138122558594,343.8138122558594,81.43231201171875,53.72090816497803,2.393218994140625,346.20703125,75.29792785644531,421.38525390625
0,person,yolov5l,425,640,3,1,0.8630605340003967,400.994873046875,328.329345703125,328.329345703125,94.35173483455883,51.30146026611328,309.12628173828125,637.4556274414062,18.077301025390625,419.0721740722656
0,person,yolov5l,640,428,3,1,0.8353486657142639,574.7693481445312,392.3267517089844,392.3267517089844,89.80771064758301,91.66512890396831,2.548065185546875,394.87481689453125,61.0518798828125,635.8212280273438
0,person,yolov5l,427,640,3,1,0.9272506833076477,370.363037109375,258.15789794921875,258.15789794921875,86.73607426449063,40.33717155456543,380.98284912109375,639.1407470703125,54.709747314453125,425.0727844238281
0,person,yolov5l,427,640,3,1,0.9140392541885376,319.2384796142578,286.5823059082031,286.5823059082031,74.76310997991986,44.77848529815674,0.95513916015625,287.5374450683594,103.40245056152344,422.64093017578125
0,person,yolov5l,427,640,3,1,0.878411591053009,278.38401794433594,225.57525634765625,225.57525634765625,65.19532036167118,35.24613380432129,240.13119506835938,465.7064514160156,144.6914825439453,423.07550048828125
0,person,yolov5l,480,640,3,1,0.5866107940673828,476.0199890136719,527.056640625,527.056640625,99.17083104451497,82.35260009765625,0.0,527.056640625,0.0,476.0199890136719
0,person,yolov5l,360,640,3,1,0.9034385085105896,175.48724365234375,58.271026611328125,58.271026611328125,48.74645657009549,9.10484790802002,206.92645263671875,265.1974792480469,113.26834106445312,288.7555847167969
0,person,yolov5l,360,640,3,1,0.8900267481803894,178.5851058959961,66.55172729492188,66.55172729492188,49.60697385999892,10.398707389831543,149.5589141845703,216.1106414794922,109.8655776977539,288.45068359375
0,person,yolov5l,360,640,3,1,0.8868157267570496,164.96347045898438,62.82440185546875,62.82440185546875,45.82318623860677,9.816312789916992,370.1580505371094,432.9824523925781,132.00479125976562,296.96826171875
0,person,yolov5l,360,640,3,1,0.884320080280304,162.83729553222656,57.88629150390625,57.88629150390625,45.232582092285156,9.044733047485352,39.07096862792969,96.95726013183594,117.81346130371094,280.6507568359375
0,person,yolov5l,360,640,3,1,0.884142279624939,166.4246826171875,73.8790283203125,73.8790283203125,46.22907850477431,11.543598175048828,435.8507080078125,509.729736328125,132.03652954101562,298.4612121582031
0,person,yolov5l,360,640,3,1,0.8748800754547119,182.44422149658203,65.046630859375,65.046630859375,50.67895041571723,10.163536071777344,318.0276184082031,383.0742492675781,113.57024383544922,296.01446533203125
0,person,yolov5l,360,640,3,1,0.8717127442359924,173.00064086914062,61.58575439453125,61.58575439453125,48.055733574761284,9.622774124145508,260.5423583984375,322.12811279296875,119.40866088867188,292.4093017578125
0,person,yolov5l,360,640,3,1,0.8399198651313782,105.23173522949219,51.70068359375,51.70068359375,29.23103756374783,8.078231811523438,517.7073364257812,569.4080200195312,152.15257263183594,257.3843078613281
0,person,yolov5l,360,640,3,1,0.7751985192298889,166.52919006347656,53.176307678222656,53.176307678222656,46.25810835096571,8.30879807472229,92.99849700927734,146.1748046875,117.79411315917969,284.32330322265625
0,person,yolov5l,360,640,3,1,0.5660607814788818,54.912567138671875,35.7230224609375,35.7230224609375,15.253490871853298,5.581722259521484,260.2904968261719,296.0135192871094,105.09526062011719,160.00782775878906
0,person,yolov5l,360,640,3,1,0.48530644178390503,192.02471923828125,95.0775146484375,95.0775146484375,53.34019978841146,14.85586166381836,544.86279296875,639.9403076171875,162.2464599609375,354.27117919921875
0,person,yolov5l,640,427,3,1,0.8752233982086182,615.2817687988281,426.2393798828125,426.2393798828125,96.1377763748169,99.82186882501463,0.0,426.2393798828125,24.135589599609375,639.4173583984375
0,person,yolov5l,640,427,3,1,0.8153972625732422,574.7968444824219,355.22802734375,355.22802734375,89.81200695037842,83.19157549033957,0.0,355.22802734375,63.732818603515625,638.5296630859375
0,person,yolov5l,640,427,3,1,0.6364602446556091,635.6790771484375,182.22796630859375,182.22796630859375,99.32485580444336,42.67633871395638,243.53213500976562,425.7601013183594,2.70452880859375,638.3836059570312
0,person,yolov5l,640,427,3,1,0.3762666881084442,418.45191955566406,111.3106689453125,111.3106689453125,65.38311243057251,26.0680723525322,314.8265380859375,426.13720703125,219.2484588623047,637.7003784179688
0,person,yolov5l,427,640,3,1,0.9456833004951477,384.4183349609375,228.93357849121094,228.93357849121094,90.02771310560597,35.77087163925171,200.3307647705078,429.26434326171875,37.808624267578125,422.2269592285156
0,person,yolov5l,427,640,3,1,0.9075016379356384,247.6937255859375,84.89111328125,84.89111328125,58.0078982636856,13.264236450195312,454.71435546875,539.60546875,176.32736206054688,424.0210876464844
0,person,yolov5l,427,640,3,1,0.9036440253257751,238.02928161621094,106.2801513671875,106.2801513671875,55.74456243939366,16.606273651123047,514.9583740234375,621.238525390625,186.2453155517578,424.27459716796875
0,person,yolov5l,427,640,3,1,0.8950167298316956,392.4833526611328,162.05523681640625,162.05523681640625,91.91647603305218,25.321130752563477,0.8895111083984375,162.9447479248047,33.09251403808594,425.57586669921875
0,person,yolov5l,427,640,3,1,0.6629754900932312,291.4537353515625,67.57550048828125,67.57550048828125,68.25614411043618,10.558671951293945,110.18778991699219,177.76329040527344,135.5462646484375,427.0
0,person,yolov5l,427,640,3,1,0.5992502570152283,204.55694580078125,40.289306640625,40.289306640625,47.90560791587383,6.295204162597656,599.6698608398438,639.9591674804688,214.476806640625,419.03375244140625
0,person,yolov5l,427,640,3,1,0.5763054490089417,312.43125915527344,91.59857177734375,91.59857177734375,73.1689131511179,14.312276840209961,199.02072143554688,290.6192932128906,110.73402404785156,423.165283203125
0,person,yolov5l,427,640,3,1,0.47299131751060486,134.73974609375,61.20220947265625,61.20220947265625,31.554975665983605,9.562845230102539,388.0818786621094,449.2840881347656,238.89337158203125,373.63311767578125
0,person,yolov5l,427,640,3,1,0.3577314615249634,144.94254302978516,95.94998168945312,95.94998168945312,33.94438946833376,14.99218463897705,202.41827392578125,298.3682556152344,87.93297576904297,232.87551879882812
0,person,yolov5l,427,640,3,1,0.26253581047058105,130.40057373046875,46.21893310546875,46.21893310546875,30.538776049290107,7.221708297729492,426.7999267578125,473.01885986328125,247.58026123046875,377.9808349609375
0,person,yolov5l,428,639,3,1,0.6087691187858582,423.78863525390625,474.3050811290741,474.3050811290741,99.01603627427716,74.22614728154524,1.1875030994415283,475.4925842285156,0.0,423.78863525390625
0,person,yolov5l,425,640,3,1,0.7330805063247681,316.3809051513672,206.8099365234375,206.8099365234375,74.44256591796875,32.31405258178711,432.65252685546875,639.4624633789062,90.15950012207031,406.5404052734375
0,person,yolov5l,425,640,3,1,0.3387633264064789,209.6865692138672,222.7777099609375,222.7777099609375,49.33801628561581,34.809017181396484,200.94036865234375,423.71807861328125,129.6033477783203,339.2899169921875
0,person,yolov5l,480,640,3,1,0.7997232675552368,471.5538635253906,370.578857421875,370.578857421875,98.24038823445638,57.90294647216797,267.6988525390625,638.2777099609375,7.88153076171875,479.4353942871094
0,person,yolov5l,360,640,3,1,0.6624540686607361,344.38352966308594,263.1693420410156,263.1693420410156,95.66209157307942,41.12020969390869,40.71844482421875,303.8877868652344,10.787612915039062,355.171142578125
0,person,yolov5l,594,471,3,1,0.9352376461029053,492.2806854248047,146.29502773284912,146.29502773284912,82.87553626680213,31.0605154422185,7.240921974182129,153.53594970703125,88.02192687988281,580.3026123046875
0,person,yolov5l,594,471,3,1,0.9308486580848694,486.1609878540039,146.6002197265625,146.6002197265625,81.8452841505057,31.12531204385616,152.93466186523438,299.5348815917969,80.84053802490234,567.0015258789062
0,person,yolov5l,594,471,3,1,0.9190286993980408,480.6855010986328,136.62109375,136.62109375,80.92348503343987,29.006601645435243,294.94866943359375,431.56976318359375,83.77098083496094,564.4564819335938
0,person,yolov5l,639,483,3,1,0.8647341728210449,601.1535625457764,458.1807498931885,458.1807498931885,94.07723983501978,94.86143890128126,7.838598251342773,466.01934814453125,26.850221633911133,628.0037841796875
0,person,yolov5l,640,425,3,1,0.7695993781089783,624.1186218261719,423.0981140136719,423.0981140136719,97.51853466033936,99.55249741498162,0.0,423.0981140136719,15.881378173828125,640.0
0,person,yolov5l,639,428,3,1,0.9399757385253906,485.7584991455078,311.25328063964844,311.25328063964844,76.01854446721562,72.72272912141318,52.18260192871094,363.4358825683594,152.64268493652344,638.4011840820312
0,person,yolov5l,425,640,3,1,0.8764564990997314,342.1927490234375,273.15374755859375,273.15374755859375,80.51594094669117,42.68027305603027,49.590240478515625,322.7439880371094,77.51803588867188,419.7107849121094
0,person,yolov5l,541,640,3,1,0.5160462260246277,522.4943542480469,408.37574768066406,408.37574768066406,96.57936307727299,63.80871057510376,228.16270446777344,636.5384521484375,3.207672119140625,525.7020263671875
0,person,yolov5l,481,640,3,1,0.9156286120414734,455.271728515625,339.16558837890625,339.16558837890625,94.65108700948545,52.9946231842041,297.85577392578125,637.0213623046875,16.618743896484375,471.8904724121094
0,person,yolov5l,481,640,3,1,0.8866176605224609,462.53228759765625,361.06642150878906,361.06642150878906,96.16055875211148,56.41662836074829,0.7215423583984375,361.7879638671875,8.452056884765625,470.9843444824219
0,person,yolov5l,640,369,3,1,0.8610367774963379,402.30067443847656,167.53893280029297,167.53893280029297,62.85948038101196,45.40350482392763,92.79376983642578,260.33270263671875,123.08512878417969,525.3858032226562
0,person,yolov5l,640,425,3,1,0.5783982276916504,616.7436218261719,425.0,425.0,96.36619091033936,100.0,0.0,425.0,12.826812744140625,629.5704345703125
0,person,yolov5l,480,640,3,1,0.9196438193321228,232.89186096191406,159.21524810791016,159.21524810791016,48.519137700398765,24.877382516860962,96.19268035888672,255.40792846679688,161.24497985839844,394.1368408203125
0,person,yolov5l,480,640,3,1,0.9133152961730957,160.70269775390625,175.7933349609375,175.7933349609375,33.47972869873047,27.467708587646484,425.97174072265625,601.7650756835938,318.6697998046875,479.37249755859375
0,person,yolov5l,480,640,3,1,0.8751369118690491,252.73846435546875,93.51068115234375,93.51068115234375,52.653846740722656,14.611043930053711,441.7591552734375,535.2698364257812,158.58865356445312,411.3271179199219
0,person,yolov5l,480,640,3,1,0.8505463004112244,173.21286010742188,67.51544570922852,67.51544570922852,36.086012522379555,10.549288392066956,39.75600814819336,107.27145385742188,151.84280395507812,325.0556640625
0,person,yolov5l,480,640,3,1,0.846617579460144,225.43975830078125,58.09637451171875,58.09637451171875,46.96661631266276,9.077558517456055,411.5317077636719,469.6280822753906,163.22787475585938,388.6676330566406
0,person,yolov5l,480,640,3,1,0.8135462999343872,217.54925537109375,63.593017578125,63.593017578125,45.32276153564453,9.936408996582031,334.25640869140625,397.84942626953125,158.48141479492188,376.0306701660156
0,person,yolov5l,480,640,3,1,0.8065525889396667,298.72064208984375,97.9864501953125,97.9864501953125,62.23346710205078,15.310382843017578,542.0135498046875,640.0,153.70034790039062,452.4209899902344
0,person,yolov5l,480,640,3,1,0.7350151538848877,132.25778198242188,46.26239013671875,46.26239013671875,27.553704579671223,7.228498458862305,277.9908447265625,324.25323486328125,161.59042358398438,293.84820556640625
0,person,yolov5l,480,640,3,1,0.6327188611030579,163.40219116210938,49.03826904296875,49.03826904296875,34.04212315877279,7.662229537963867,196.9113311767578,245.94960021972656,161.72149658203125,325.1236877441406
0,person,yolov5l,480,640,3,1,0.45077526569366455,173.039306640625,67.52914428710938,67.52914428710938,36.04985555013021,10.55142879486084,503.3724060058594,570.9015502929688,174.84463500976562,347.8839416503906
0,person,yolov5l,480,640,3,1,0.4235762059688568,173.5190887451172,30.15814208984375,30.15814208984375,36.14981015523275,4.712209701538086,391.3130798339844,421.4712219238281,178.0380401611328,351.55712890625
0,person,yolov5l,480,640,3,1,0.41630783677101135,41.232574462890625,17.219146728515625,17.219146728515625,8.59011967976888,2.6904916763305664,0.0,17.219146728515625,167.71353149414062,208.94610595703125
0,person,yolov5l,480,640,3,1,0.34578201174736023,122.68222045898438,33.43109130859375,33.43109130859375,25.558795928955078,5.223608016967773,262.9788818359375,296.40997314453125,160.85394287109375,283.5361633300781
0,person,yolov5l,480,640,3,1,0.33966588973999023,88.84442138671875,44.888671875,44.888671875,18.509254455566406,7.01385498046875,594.999755859375,639.888427734375,147.41531372070312,236.25973510742188
0,person,yolov5l,480,640,3,1,0.31404754519462585,39.919830322265625,37.898284912109375,37.898284912109375,8.316631317138672,5.92160701751709,91.24671936035156,129.14500427246094,163.96328735351562,203.88311767578125
0,person,yolov5l,480,640,3,1,0.26922574639320374,46.0947265625,30.07080078125,30.07080078125,9.603068033854166,4.6985626220703125,449.45928955078125,479.53009033203125,160.6979522705078,206.7926788330078
0,person,yolov5l,480,640,3,1,0.2668798267841339,36.655303955078125,27.89361572265625,27.89361572265625,7.636521657307942,4.358377456665039,140.43019104003906,168.3238067626953,164.7679443359375,201.42324829101562
0,person,yolov5l,480,640,3,1,0.25156113505363464,138.5501708984375,71.9129638671875,71.9129638671875,28.86461893717448,11.236400604248047,0.17061614990234375,72.08358001708984,339.8564758300781,478.4066467285156
0,person,yolov5l,426,640,3,1,0.9295290112495422,370.88348388671875,406.95758056640625,406.95758056640625,87.06185067763352,63.58712196350098,97.57772827148438,504.5353088378906,50.02923583984375,420.9127197265625
0,person,yolov5l,640,632,3,1,0.4548925459384918,640.0,569.1026916503906,569.1026916503906,100.0,90.04789424847952,52.942596435546875,622.0452880859375,0.0,640.0
0,person,yolov5l,428,639,3,1,0.9513444900512695,383.8727569580078,290.2180938720703,290.2180938720703,89.68989648551585,45.41754207700631,246.3862762451172,536.6043701171875,39.63499450683594,423.50775146484375
0,person,yolov5l,428,639,3,1,0.7846627235412598,183.45870971679688,68.96401977539062,68.96401977539062,42.864184513270295,10.792491357651116,8.982383728027344,77.94640350341797,53.65904235839844,237.1177520751953
0,person,yolov5l,428,639,3,1,0.772652804851532,315.53041076660156,156.71566772460938,156.71566772460938,73.72205859032746,24.525143618874708,481.7474060058594,638.4630737304688,72.96025085449219,388.49066162109375
0,person,yolov5l,428,639,3,1,0.7073533535003662,91.30880737304688,236.94781494140625,236.94781494140625,21.333833498375437,37.08103520209801,401.81732177734375,638.76513671875,332.58404541015625,423.8928527832031
0,person,yolov5l,427,640,3,1,0.7241964340209961,419.65135192871094,609.6596984863281,609.6596984863281,98.27900513552949,95.25932788848877,24.724578857421875,634.38427734375,1.4400787353515625,421.0914306640625
0,person,yolov5l,481,640,3,1,0.7187747359275818,63.68112564086914,70.24030303955078,70.24030303955078,13.239319260055954,10.97504734992981,0.0,70.24030303955078,20.805965423583984,84.48709106445312
0,person,yolov5l,481,640,3,1,0.6941744685173035,348.15618896484375,310.66795349121094,310.66795349121094,72.38174406753508,48.54186773300171,1.5001373291015625,312.1680908203125,0.0,348.15618896484375
0,person,yolov5l,481,640,3,1,0.391735315322876,278.22129821777344,310.62574768066406,310.62574768066406,57.84226574174084,48.53527307510376,244.5015106201172,555.1272583007812,64.00947570800781,342.23077392578125
0,person,yolov5l,480,640,3,1,0.9195553660392761,400.6627502441406,303.35365295410156,303.35365295410156,83.47140630086263,47.39900827407837,201.16111755371094,504.5147705078125,79.33724975585938,480.0
0,person,yolov5l,480,620,3,1,0.5591304898262024,415.76414489746094,373.5833435058594,373.5833435058594,86.61753018697102,60.25537798481603,0.0,373.5833435058594,50.68421936035156,466.4483642578125
0,person,yolov5l,420,640,3,1,0.8489569425582886,206.8870849609375,93.35026550292969,93.35026550292969,49.258829752604164,14.585978984832764,22.487892150878906,115.8381576538086,211.514404296875,418.4014892578125
0,person,yolov5l,420,640,3,1,0.7819644212722778,200.37176513671875,114.665771484375,114.665771484375,47.70756312779018,17.916526794433594,523.2348022460938,637.9005737304688,218.99530029296875,419.3670654296875
0,person,yolov5l,420,640,3,1,0.7659881114959717,190.38043212890625,92.99789428710938,92.99789428710938,45.32867431640625,14.53092098236084,107.64041137695312,200.6383056640625,228.345947265625,418.72637939453125
0,person,yolov5l,420,640,3,1,0.6150856018066406,189.30650329589844,110.92013549804688,110.92013549804688,45.07297697521391,17.331271171569824,429.2584533691406,540.1785888671875,228.5421905517578,417.84869384765625
0,person,yolov5l,420,640,3,1,0.5288194417953491,178.0958709716797,115.02117919921875,115.02117919921875,42.40377880278088,17.97205924987793,335.7623291015625,450.78350830078125,240.2776641845703,418.37353515625
0,person,yolov5l,420,640,3,1,0.5096889138221741,184.3832550048828,98.632568359375,98.632568359375,43.90077500116257,15.411338806152344,192.55850219726562,291.1910705566406,233.8403778076172,418.2236328125
0,person,yolov5l,420,640,3,1,0.39893823862075806,138.8870086669922,66.63699340820312,66.63699340820312,33.0683353969029,10.412030220031738,175.94618225097656,242.5831756591797,103.87129211425781,242.75830078125
0,person,yolov5l,420,640,3,1,0.3397877514362335,176.20965576171875,72.25408935546875,72.25408935546875,41.95467994326637,11.289701461791992,282.25653076171875,354.5106201171875,241.47418212890625,417.683837890625
0,person,yolov5l,420,640,3,1,0.26421162486076355,147.35958862304688,66.22201538085938,66.22201538085938,35.085616338820685,10.347189903259277,477.4385070800781,543.6605224609375,160.31817626953125,307.6777648925781
0,person,yolov5l,402,640,3,1,0.9401847720146179,166.64097595214844,409.1684265136719,409.1684265136719,41.45297909257424,63.93256664276123,230.78372192382812,639.9521484375,194.0641632080078,360.70513916015625
0,person,yolov5l,402,640,3,1,0.9254493713378906,205.9540023803711,75.11369323730469,75.11369323730469,51.23233890058982,11.736514568328857,19.296897888183594,94.41059112548828,9.297920227050781,215.25192260742188
0,person,yolov5l,402,640,3,1,0.8432894945144653,118.12147903442383,35.833099365234375,35.833099365234375,29.38345249612533,5.598921775817871,80.16707611083984,116.00017547607422,49.6997184753418,167.82119750976562
0,person,yolov5l,402,640,3,1,0.8358229994773865,118.10366821289062,31.435760498046875,31.435760498046875,29.37902194350513,4.911837577819824,127.94583129882812,159.381591796875,47.88331604003906,165.9869842529297
0,person,yolov5l,402,640,3,1,0.8181297183036804,106.12631607055664,34.70745849609375,34.70745849609375,26.399581112078767,5.423040390014648,343.2365417480469,377.9440002441406,20.28915023803711,126.41546630859375
0,person,yolov5l,402,640,3,1,0.8089454174041748,77.0617904663086,47.88525390625,47.88525390625,19.169599618484725,7.4820709228515625,296.8476257324219,344.7328796386719,45.940162658691406,123.001953125
0,person,yolov5l,402,640,3,1,0.7898744344711304,122.8296012878418,45.955589294433594,45.955589294433594,30.5546271860303,7.180560827255249,0.06553268432617188,46.021121978759766,50.00435256958008,172.83395385742188
0,person,yolov5l,402,640,3,1,0.7684993147850037,88.07349395751953,36.88458251953125,36.88458251953125,21.90882934266655,5.763216018676758,472.95806884765625,509.8426513671875,33.56005096435547,121.633544921875
0,person,yolov5l,402,640,3,1,0.6944090127944946,75.23509979248047,26.71484375,26.71484375,18.71519895335335,4.1741943359375,257.20263671875,283.91748046875,64.39759063720703,139.6326904296875
0,person,yolov5l,402,640,3,1,0.36665937304496765,42.56694030761719,17.290771484375,17.290771484375,10.588791121297808,2.7016830444335938,328.47650146484375,345.76727294921875,42.55290985107422,85.1198501586914
0,person,yolov5l,480,640,3,1,0.9443352818489075,350.590087890625,154.39745330810547,154.39745330810547,73.0396016438802,24.12460207939148,25.615943908691406,180.01339721679688,127.96109008789062,478.5511779785156
0,person,yolov5l,480,640,3,1,0.9371879696846008,403.4089050292969,165.59796142578125,165.59796142578125,84.04352188110352,25.87468147277832,206.59524536132812,372.1932067871094,76.59109497070312,480.0
0,person,yolov5l,480,640,3,1,0.9084641337394714,352.5560302734375,137.26995849609375,137.26995849609375,73.44917297363281,21.44843101501465,424.47637939453125,561.746337890625,126.01983642578125,478.57586669921875
0,person,yolov5l,480,640,3,1,0.9079071879386902,397.869384765625,90.312744140625,90.312744140625,82.8894551595052,14.111366271972656,363.2537536621094,453.5664978027344,82.130615234375,480.0
0,person,yolov5l,427,640,3,1,0.9386423230171204,310.27838134765625,110.6233139038086,110.6233139038086,72.66472631092653,17.284892797470093,59.897010803222656,170.52032470703125,102.16079711914062,412.4391784667969
0,person,yolov5l,427,640,3,1,0.9299556612968445,280.9906005859375,94.48443603515625,94.48443603515625,65.80576126134368,14.763193130493164,151.138671875,245.62310791015625,92.89157104492188,373.8821716308594
0,person,yolov5l,427,640,3,1,0.919884979724884,318.22035217285156,98.1126708984375,98.1126708984375,74.52467264001207,15.33010482788086,307.8528137207031,405.9654846191406,61.15562438964844,379.3759765625
0,person,yolov5l,427,640,3,1,0.910210907459259,301.19677734375,85.12176513671875,85.12176513671875,70.53788696574941,13.300275802612305,234.39169311523438,319.5134582519531,68.91403198242188,370.1108093261719
0,person,yolov5l,427,640,3,1,0.901264488697052,284.91310119628906,83.55029296875,83.55029296875,66.72437967126207,13.054733276367188,387.0367126464844,470.5870056152344,97.13865661621094,382.0517578125
0,person,yolov5l,427,640,3,1,0.8567327857017517,301.84095764160156,114.29403686523438,114.29403686523438,70.68874886220178,17.85844326019287,452.6244812011719,566.9185180664062,96.53965759277344,398.380615234375
0,person,yolov5l,640,480,3,1,0.789868175983429,634.0302429199219,466.08868408203125,466.08868408203125,99.0672254562378,97.10180918375652,0.0,466.08868408203125,0.810089111328125,634.84033203125
0,person,yolov5l,640,457,3,1,0.8930951952934265,637.8438720703125,389.90586853027344,389.90586853027344,99.66310501098633,85.31857079437056,67.09413146972656,457.0,2.1561279296875,640.0
0,person,yolov5l,640,427,3,1,0.9291215538978577,587.4845275878906,418.78941345214844,418.78941345214844,91.79445743560791,98.07714600752891,5.3593292236328125,424.14874267578125,48.889739990234375,636.374267578125
0,person,yolov5l,421,639,3,1,0.9503662586212158,377.8008041381836,169.48098754882812,169.48098754882812,89.7389083463619,26.52284625177279,237.476318359375,406.9573059082031,39.78614044189453,417.5869445800781
