target,model,img,img_height,img_width,img_channels,accuracy,confidence,obj_height,obj_width,obj_height_p,obj_width_p,xmin,xmax,ymin,ymax
car,yolov8m,14786765330_5d381d2451_z.jpg,480,640,3,1,0.721659958,42,16,8.75,2.5,624,640,175,217
car,yolov8m,14786765330_5d381d2451_z.jpg,480,640,3,1,0.715804636,26,40,5.416666667,6.25,249,289,129,155
car,yolov8m,20795376805_7d3aabfce1_z.jpg,400,640,3,1,0.855446041,194,389,48.5,60.78125,103,492,135,329
car,yolov8m,9057859369_5a432fdfe1_z.jpg,427,640,3,1,0.963551819,314,519,73.53629977,81.09375,49,568,68,382
car,yolov8m,9057859369_5a432fdfe1_z.jpg,427,640,3,1,0.883102357,152,169,35.5971897,26.40625,471,640,25,177
car,yolov8m,9057859369_5a432fdfe1_z.jpg,427,640,3,1,0.433585405,27,42,6.323185012,6.5625,215,257,0,27
car,yolov8m,9549882142_c59c04bac0_z.jpg,379,600,3,1,0.9263677,231,197,60.94986807,32.83333333,403,600,85,316
car,yolov8m,9549882142_c59c04bac0_z.jpg,379,600,3,1,0.925434649,193,95,50.92348285,15.83333333,365,460,95,288
car,yolov8m,9549882142_c59c04bac0_z.jpg,379,600,3,1,0.922916651,255,241,67.2823219,40.16666667,1,242,93,348
car,yolov8m,9549882142_c59c04bac0_z.jpg,379,600,3,1,0.901177287,184,157,48.54881266,26.16666667,135,292,105,289
car,yolov8m,5575004957_c281c5de1f_z.jpg,480,640,3,1,0.926048458,319,535,66.45833333,83.59375,52,587,111,430
car,yolov8m,5575004957_c281c5de1f_z.jpg,480,640,3,1,0.771147966,151,138,31.45833333,21.5625,502,640,119,270
car,yolov8m,2468082692_49ec682990_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov8m,5466970559_0f7b06bcd6_z.jpg,427,640,3,1,0.951391041,374,597,87.58782201,93.28125,23,620,30,404
car,yolov8m,5466970559_0f7b06bcd6_z.jpg,427,640,3,1,0.842110515,76,117,17.79859485,18.28125,0,117,0,76
car,yolov8m,5466970559_0f7b06bcd6_z.jpg,427,640,3,1,0.520471692,20,62,4.683840749,9.6875,571,633,85,105
car,yolov8m,5466970559_0f7b06bcd6_z.jpg,427,640,3,1,0.518717647,124,78,29.03981265,12.1875,561,639,96,220
car,yolov8m,5466970559_0f7b06bcd6_z.jpg,427,640,3,1,0.485665232,120,56,28.1030445,8.75,584,640,101,221
car,yolov8m,5466970559_0f7b06bcd6_z.jpg,427,640,3,1,0.410706341,40,46,9.367681499,7.1875,560,606,95,135
car,yolov8m,5466970559_0f7b06bcd6_z.jpg,427,640,3,1,0.28955251,21,18,4.918032787,2.8125,622,640,82,103
car,yolov8m,2918687630_5108e3e2ab_z.jpg,427,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov8m,5333910985_ea4e62f651_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov8m,211850545_7f670901ab_z.jpg,426,640,3,1,0.420762777,417,624,97.88732394,97.5,4,628,2,419
car,yolov8m,3499391979_76c0c01a3c_z.jpg,427,640,3,1,0.94787401,117,300,27.40046838,46.875,85,385,246,363
car,yolov8m,6097504753_2971a9eaa6_z.jpg,480,640,3,1,0.575394988,382,323,79.58333333,50.46875,1,324,97,479
car,yolov8m,2166320847_63a04a9303_z.jpg,427,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov8m,19299023856_077e45c472_z.jpg,407,639,3,1,0.781595349,111,96,27.27272727,15.02347418,543,639,57,168
car,yolov8m,19299023856_077e45c472_z.jpg,407,639,3,1,0.610697329,271,533,66.58476658,83.41158059,46,579,70,341
car,yolov8m,3413987789_b607473327_z.jpg,480,640,3,1,0.849025905,48,76,10,11.875,564,640,128,176
car,yolov8m,3413987789_b607473327_z.jpg,480,640,3,1,0.391562074,17,12,3.541666667,1.875,0,12,126,143
car,yolov8m,13314143603_95d63b5748_z.jpg,480,640,3,1,0.857878923,80,206,16.66666667,32.1875,29,235,70,150
car,yolov8m,13314143603_95d63b5748_z.jpg,480,640,3,1,0.785610855,400,557,83.33333333,87.03125,64,621,59,459
car,yolov8m,13314143603_95d63b5748_z.jpg,480,640,3,1,0.691168785,49,40,10.20833333,6.25,600,640,75,124
car,yolov8m,13314143603_95d63b5748_z.jpg,480,640,3,1,0.680475831,49,17,10.20833333,2.65625,623,640,89,138
car,yolov8m,13314143603_95d63b5748_z.jpg,480,640,3,1,0.634283364,54,107,11.25,16.71875,233,340,72,126
car,yolov8m,7782123174_dbda292cef_z.jpg,480,640,3,1,0.900662482,121,96,25.20833333,15,544,640,216,337
car,yolov8m,15196353300_2dcb1a1948_z.jpg,426,640,3,1,0.918519378,153,162,35.91549296,25.3125,0,162,129,282
car,yolov8m,15196353300_2dcb1a1948_z.jpg,426,640,3,1,0.901011586,220,330,51.64319249,51.5625,143,473,115,335
car,yolov8m,15196353300_2dcb1a1948_z.jpg,426,640,3,1,0.887209833,24,66,5.633802817,10.3125,545,611,111,135
car,yolov8m,15196353300_2dcb1a1948_z.jpg,426,640,3,1,0.832553625,223,83,52.34741784,12.96875,557,640,115,338
car,yolov8m,15196353300_2dcb1a1948_z.jpg,426,640,3,1,0.758100986,16,17,3.755868545,2.65625,0,17,112,128
car,yolov8m,15196353300_2dcb1a1948_z.jpg,426,640,3,1,0.470739335,14,60,3.286384977,9.375,329,389,108,122
car,yolov8m,15196353300_2dcb1a1948_z.jpg,426,640,3,1,0.277142882,14,82,3.286384977,12.8125,307,389,108,122
car,yolov8n,3141821008_3743fb8be5_z.jpg,494,640,3,1,0.802316964,32,58,6.477732794,9.0625,19,77,198,230
car,yolov8n,3141821008_3743fb8be5_z.jpg,494,640,3,1,0.555271745,23,30,4.655870445,4.6875,516,546,194,217
car,yolov8n,3141821008_3743fb8be5_z.jpg,494,640,3,1,0.412484378,20,32,4.048582996,5,562,594,198,218
car,yolov8n,3141821008_3743fb8be5_z.jpg,494,640,3,1,0.379180878,12,32,2.429149798,5,105,137,198,210
car,yolov8n,3141821008_3743fb8be5_z.jpg,494,640,3,1,0.292136997,22,44,4.453441296,6.875,562,606,199,221
car,yolov8n,3141821008_3743fb8be5_z.jpg,494,640,3,1,0.262971908,20,24,4.048582996,3.75,540,564,195,215
car,yolov8n,3141821008_3743fb8be5_z.jpg,494,640,3,1,0.261758983,22,47,4.453441296,7.34375,517,564,194,216
car,yolov8n,3141821008_3743fb8be5_z.jpg,494,640,3,1,0.253362805,24,41,4.858299595,6.40625,574,615,198,222
car,yolov8n,5336089950_d2f4618519_z.jpg,384,640,3,1,0.648767829,328,420,85.41666667,65.625,174,594,13,341
car,yolov8n,2370036280_507a07c953_z.jpg,445,640,3,1,0.852719545,320,472,71.91011236,73.75,72,544,66,386
car,yolov8n,5007439610_5bb351fc1f_z.jpg,480,640,3,1,0.90802151,146,210,30.41666667,32.8125,193,403,201,347
car,yolov8n,144429519_9567ff4044_z.jpg,425,640,3,1,0.884153605,225,566,52.94117647,88.4375,46,612,177,402
car,yolov8n,5763085728_cd042a4cb0_z.jpg,428,640,3,1,0.930858254,238,541,55.60747664,84.53125,29,570,125,363
car,yolov8n,5484042252_37ce385b5f_z.jpg,480,640,3,1,0.878571272,347,501,72.29166667,78.28125,63,564,84,431
car,yolov8n,5484042252_37ce385b5f_z.jpg,480,640,3,1,0.293012589,27,31,5.625,4.84375,531,562,154,181
car,yolov8n,15490190390_d64fe16141_z.jpg,426,640,3,1,0.9377262,157,346,36.85446009,54.0625,123,469,131,288
car,yolov8n,15490190390_d64fe16141_z.jpg,426,640,3,1,0.903668284,92,244,21.59624413,38.125,30,274,65,157
car,yolov8n,10218081326_b6a2dd98f5_z.jpg,640,640,3,1,0.882272601,370,505,57.8125,78.90625,0,505,205,575
car,yolov8n,10218081326_b6a2dd98f5_z.jpg,640,640,3,1,0.682663918,122,81,19.0625,12.65625,450,531,213,335
car,yolov8n,10218081326_b6a2dd98f5_z.jpg,640,640,3,1,0.635922551,27,50,4.21875,7.8125,558,608,211,238
car,yolov8n,4597825116_8ec71a76cf_z.jpg,468,640,3,1,0.930353224,302,630,64.52991453,98.4375,7,637,111,413
car,yolov8n,4597825116_8ec71a76cf_z.jpg,468,640,3,1,0.607874215,50,26,10.68376068,4.0625,0,26,205,255
car,yolov8n,48901634_c792cbab58_z.jpg,424,640,3,1,0.902541101,231,314,54.48113208,49.0625,326,640,158,389
car,yolov8n,5516505342_43268015f4_z.jpg,480,640,3,1,0.910332561,206,465,42.91666667,72.65625,81,546,162,368
car,yolov8n,5516505342_43268015f4_z.jpg,480,640,3,1,0.848841548,120,187,25,29.21875,453,640,137,257
car,yolov8n,5516505342_43268015f4_z.jpg,480,640,3,1,0.375177741,33,80,6.875,12.5,559,639,139,172
car,yolov8n,5516505342_43268015f4_z.jpg,480,640,3,1,0.335552543,90,171,18.75,26.71875,44,215,155,245
car,yolov8n,5516505342_43268015f4_z.jpg,480,640,3,1,0.319390476,25,94,5.208333333,14.6875,284,378,154,179
car,yolov8n,5516505342_43268015f4_z.jpg,480,640,3,1,0.31239146,19,83,3.958333333,12.96875,287,370,154,173
car,yolov8n,17554656478_22dea58ed2_z.jpg,419,640,3,1,0.384908825,247,478,58.94988067,74.6875,116,594,138,385
car,yolov8n,8125475_d0a1063029_z.jpg,480,640,3,1,0.926632166,378,533,78.75,83.28125,102,635,101,479
car,yolov8n,8125475_d0a1063029_z.jpg,480,640,3,1,0.841678262,28,58,5.833333333,9.0625,532,590,118,146
car,yolov8n,8125475_d0a1063029_z.jpg,480,640,3,1,0.774745405,131,133,27.29166667,20.78125,28,161,95,226
car,yolov8n,8125475_d0a1063029_z.jpg,480,640,3,1,0.763447523,24,60,5,9.375,423,483,111,135
car,yolov8n,8125475_d0a1063029_z.jpg,480,640,3,1,0.713868916,39,55,8.125,8.59375,585,640,109,148
car,yolov8n,8125475_d0a1063029_z.jpg,480,640,3,1,0.566885233,24,42,5,6.5625,393,435,106,130
car,yolov8n,8125475_d0a1063029_z.jpg,480,640,3,1,0.558002651,28,33,5.833333333,5.15625,465,498,108,136
car,yolov8n,8125475_d0a1063029_z.jpg,480,640,3,1,0.549193025,53,43,11.04166667,6.71875,7,50,104,157
car,yolov8n,8125475_d0a1063029_z.jpg,480,640,3,1,0.405781209,50,47,10.41666667,7.34375,0,47,101,151
car,yolov8n,8125475_d0a1063029_z.jpg,480,640,3,1,0.535673797,73,39,15.20833333,6.09375,11,50,104,177
car,yolov8n,8125475_d0a1063029_z.jpg,480,640,3,1,0.301980466,34,58,7.083333333,9.0625,486,544,109,143
car,yolov8n,8125475_d0a1063029_z.jpg,480,640,3,1,0.256664723,39,47,8.125,7.34375,0,47,85,124
car,yolov8n,2433290346_8482cac895_z.jpg,425,640,3,1,0.618546247,189,554,44.47058824,86.5625,61,615,222,411
car,yolov8n,5490854064_57151abb4f_z.jpg,478,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov8n,8634899263_5ce2555806_z.jpg,425,640,3,1,0.942665339,303,498,71.29411765,77.8125,119,617,95,398
car,yolov8n,750912399_32f415ecb1_z.jpg,477,640,3,1,0.771837354,54,50,11.32075472,7.8125,358,408,47,101
car,yolov8n,3595778703_d3bec2f74e_z.jpg,640,479,3,0,0,0,0,0,0,0,0,0,0
car,yolov8n,8265517869_53c5fb3eff_z.jpg,426,639,3,1,0.892526269,310,301,72.76995305,47.10485133,0,301,70,380
car,yolov8n,16982913298_aa90f2a62b_z.jpg,640,640,3,1,0.883623421,335,638,52.34375,99.6875,1,639,153,488
car,yolov8n,16982913298_aa90f2a62b_z.jpg,640,640,3,1,0.752505958,86,112,13.4375,17.5,528,640,132,218
car,yolov8n,16982913298_aa90f2a62b_z.jpg,640,640,3,1,0.714071989,59,164,9.21875,25.625,63,227,137,196
car,yolov8n,16982913298_aa90f2a62b_z.jpg,640,640,3,1,0.443825483,261,99,40.78125,15.46875,0,99,144,405
car,yolov8n,16982913298_aa90f2a62b_z.jpg,640,640,3,1,0.404733151,35,64,5.46875,10,0,64,140,175
car,yolov8n,16982913298_aa90f2a62b_z.jpg,640,640,3,1,0.305835515,98,97,15.3125,15.15625,0,97,146,244
car,yolov8n,4370423313_49f3722e85_z.jpg,480,640,3,1,0.720053852,310,592,64.58333333,92.5,29,621,112,422
car,yolov8n,8032610600_1dd81d41a4_z.jpg,427,640,3,1,0.620286644,373,312,87.35362998,48.75,1,313,15,388
car,yolov8n,82706249_bf54b24c4e_z.jpg,257,639,3,1,0.917831063,214,575,83.26848249,89.98435055,24,599,22,236
car,yolov8n,340359612_df41037e73_z.jpg,426,640,3,1,0.387562454,340,567,79.81220657,88.59375,34,601,39,379
car,yolov8n,340359612_df41037e73_z.jpg,426,640,3,1,0.329286277,93,74,21.83098592,11.5625,78,152,120,213
car,yolov8n,340359612_df41037e73_z.jpg,426,640,3,1,0.256453842,102,111,23.94366197,17.34375,0,111,159,261
car,yolov8n,432591931_4789d0f0f1_z.jpg,480,640,3,1,0.884677291,147,187,30.625,29.21875,453,640,119,266
car,yolov8n,432591931_4789d0f0f1_z.jpg,480,640,3,1,0.861901581,143,106,29.79166667,16.5625,0,106,163,306
car,yolov8n,6168484879_e6b9644722_z.jpg,427,640,3,1,0.933110476,256,551,59.95316159,86.09375,66,617,96,352
car,yolov8n,6410065163_fef2877544_z.jpg,444,640,3,1,0.457015246,341,585,76.8018018,91.40625,54,639,62,403
car,yolov8n,953262953_340a098204_z.jpg,427,640,3,1,0.836334646,223,623,52.22482436,97.34375,0,623,200,423
car,yolov8n,15038212434_9e0e575008_z.jpg,640,640,3,1,0.606084406,329,636,51.40625,99.375,4,640,211,540
car,yolov8n,15038212434_9e0e575008_z.jpg,640,640,3,1,0.308307052,165,490,25.78125,76.5625,149,639,220,385
car,yolov8n,5099996575_32762aeb7f_z.jpg,480,640,3,1,0.372768402,410,545,85.41666667,85.15625,66,611,47,457
car,yolov8n,342659307_d5d9d36af5_z.jpg,302,640,3,1,0.73950088,194,633,64.2384106,98.90625,1,634,103,297
car,yolov8n,3312304999_bc296f3260_z.jpg,369,639,3,1,0.482782751,280,616,75.88075881,96.40062598,3,619,53,333
car,yolov8n,13340204053_873cda4cef_z.jpg,359,639,3,1,0.810006201,253,554,70.4735376,86.69796557,39,593,36,289
car,yolov8n,5340010485_edeaa88c83_z.jpg,480,639,3,1,0.895940065,161,193,33.54166667,30.20344288,446,639,94,255
car,yolov8n,5340010485_edeaa88c83_z.jpg,480,639,3,1,0.889046967,263,488,54.79166667,76.36932707,33,521,119,382
car,yolov8n,5340010485_edeaa88c83_z.jpg,480,639,3,1,0.276274025,49,27,10.20833333,4.225352113,0,27,98,147
car,yolov8n,2525539133_73f08a9471_z.jpg,427,640,3,1,0.928555667,174,445,40.74941452,69.53125,154,599,183,357
car,yolov8n,6431153899_9ac59a36b4_z.jpg,480,640,3,1,0.565013707,256,561,53.33333333,87.65625,50,611,193,449
car,yolov8n,6431153899_9ac59a36b4_z.jpg,480,640,3,1,0.524915457,437,585,91.04166667,91.40625,38,623,13,450
car,yolov8n,16106543870_2f167db1e1_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov8n,19577109682_a0282d8678_z.jpg,458,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov8n,6010263871_df93fb6382_z.jpg,427,640,3,1,0.851106942,111,272,25.99531616,42.5,307,579,98,209
car,yolov8n,6010263871_df93fb6382_z.jpg,427,640,3,1,0.837275326,137,159,32.08430913,24.84375,481,640,143,280
car,yolov8n,6010263871_df93fb6382_z.jpg,427,640,3,1,0.823788524,157,330,36.76814988,51.5625,0,330,136,293
car,yolov8n,6010263871_df93fb6382_z.jpg,427,640,3,1,0.423459232,18,50,4.215456674,7.8125,193,243,1,19
car,yolov8n,6010263871_df93fb6382_z.jpg,427,640,3,1,0.315470397,17,67,3.981264637,10.46875,401,468,0,17
car,yolov8n,6010263871_df93fb6382_z.jpg,427,640,3,1,0.254912287,20,47,4.683840749,7.34375,74,121,0,20
car,yolov8n,7110476047_267467ee68_z.jpg,450,640,3,1,0.838149071,72,110,16,17.1875,20,130,175,247
car,yolov8n,7110476047_267467ee68_z.jpg,450,640,3,1,0.820576966,95,98,21.11111111,15.3125,532,630,164,259
car,yolov8n,7110476047_267467ee68_z.jpg,450,640,3,1,0.796953499,311,473,69.11111111,73.90625,89,562,88,399
car,yolov8n,7110476047_267467ee68_z.jpg,450,640,3,1,0.596955657,66,70,14.66666667,10.9375,570,640,155,221
car,yolov8n,7035751851_15d745cf2c_z.jpg,480,640,3,1,0.953131974,160,278,33.33333333,43.4375,0,278,99,259
car,yolov8n,7035751851_15d745cf2c_z.jpg,480,640,3,1,0.881210148,264,579,55,90.46875,53,632,107,371
car,yolov8n,7035751851_15d745cf2c_z.jpg,480,640,3,1,0.380565882,53,94,11.04166667,14.6875,0,94,101,154
car,yolov8n,7035751851_15d745cf2c_z.jpg,480,640,3,1,0.25622052,17,31,3.541666667,4.84375,314,345,72,89
car,yolov8n,3157735385_c9e7580f03_z.jpg,471,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov8n,3679100484_a8e3044e55_z.jpg,480,640,3,1,0.791154742,176,590,36.66666667,92.1875,19,609,149,325
car,yolov8n,9238365388_d2bb1bb2e4_z.jpg,424,640,3,1,0.57201165,368,581,86.79245283,90.78125,0,581,4,372
car,yolov8n,14786765330_5d381d2451_z.jpg,480,640,3,1,0.929131925,320,570,66.66666667,89.0625,25,595,98,418
car,yolov8n,14786765330_5d381d2451_z.jpg,480,640,3,1,0.50225544,26,39,5.416666667,6.09375,249,288,129,155
car,yolov8n,14786765330_5d381d2451_z.jpg,480,640,3,1,0.484487355,64,77,13.33333333,12.03125,563,640,132,196
car,yolov8n,14786765330_5d381d2451_z.jpg,480,640,3,1,0.278391182,42,16,8.75,2.5,624,640,176,218
car,yolov8n,20795376805_7d3aabfce1_z.jpg,400,640,3,1,0.843737066,193,400,48.25,62.5,92,492,135,328
car,yolov8n,9057859369_5a432fdfe1_z.jpg,427,640,3,1,0.892080903,311,518,72.83372365,80.9375,55,573,69,380
car,yolov8n,9057859369_5a432fdfe1_z.jpg,427,640,3,1,0.7575683,153,172,35.83138173,26.875,468,640,24,177
car,yolov8n,9549882142_c59c04bac0_z.jpg,379,600,3,1,0.876276195,256,243,67.54617414,40.5,0,243,93,349
car,yolov8n,9549882142_c59c04bac0_z.jpg,379,600,3,1,0.844818056,184,167,48.54881266,27.83333333,125,292,105,289
car,yolov8n,9549882142_c59c04bac0_z.jpg,379,600,3,1,0.813984156,235,190,62.00527704,31.66666667,410,600,79,314
car,yolov8n,9549882142_c59c04bac0_z.jpg,379,600,3,1,0.612641394,193,97,50.92348285,16.16666667,364,461,96,289
car,yolov8n,5575004957_c281c5de1f_z.jpg,480,640,3,1,0.80560863,148,137,30.83333333,21.40625,503,640,119,267
car,yolov8n,5575004957_c281c5de1f_z.jpg,480,640,3,1,0.586049855,317,536,66.04166667,83.75,54,590,111,428
car,yolov8n,2468082692_49ec682990_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov8n,5466970559_0f7b06bcd6_z.jpg,427,640,3,1,0.820121825,381,606,89.22716628,94.6875,25,631,26,407
car,yolov8n,5466970559_0f7b06bcd6_z.jpg,427,640,3,1,0.517961919,33,63,7.728337237,9.84375,574,637,86,119
car,yolov8n,5466970559_0f7b06bcd6_z.jpg,427,640,3,1,0.426517963,125,64,29.27400468,10,576,640,96,221
car,yolov8n,5466970559_0f7b06bcd6_z.jpg,427,640,3,1,0.32881996,76,109,17.79859485,17.03125,9,118,0,76
car,yolov8n,2918687630_5108e3e2ab_z.jpg,427,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov8n,5333910985_ea4e62f651_z.jpg,480,640,3,1,0.521977425,461,638,96.04166667,99.6875,1,639,18,479
car,yolov8n,211850545_7f670901ab_z.jpg,426,640,3,1,0.389316916,96,235,22.53521127,36.71875,299,534,326,422
car,yolov8n,3499391979_76c0c01a3c_z.jpg,427,640,3,1,0.934803605,117,300,27.40046838,46.875,85,385,246,363
car,yolov8n,6097504753_2971a9eaa6_z.jpg,480,640,3,1,0.435817927,140,344,29.16666667,53.75,241,585,34,174
car,yolov8n,6097504753_2971a9eaa6_z.jpg,480,640,3,1,0.33088094,243,414,50.625,64.6875,76,490,59,302
car,yolov8n,6097504753_2971a9eaa6_z.jpg,480,640,3,1,0.327606022,151,389,31.45833333,60.78125,73,462,58,209
car,yolov8n,2166320847_63a04a9303_z.jpg,427,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov8n,19299023856_077e45c472_z.jpg,407,639,3,1,0.690291047,270,548,66.33906634,85.75899844,44,592,70,340
car,yolov8n,19299023856_077e45c472_z.jpg,407,639,3,1,0.527704,113,96,27.76412776,15.02347418,543,639,57,170
car,yolov8n,3413987789_b607473327_z.jpg,480,640,3,1,0.717732728,48,76,10,11.875,564,640,128,176
car,yolov8n,3413987789_b607473327_z.jpg,480,640,3,1,0.300241292,18,14,3.75,2.1875,0,14,125,143
car,yolov8n,13314143603_95d63b5748_z.jpg,480,640,3,1,0.701610863,50,18,10.41666667,2.8125,622,640,92,142
car,yolov8n,13314143603_95d63b5748_z.jpg,480,640,3,1,0.690722048,82,216,17.08333333,33.75,28,244,69,151
car,yolov8n,13314143603_95d63b5748_z.jpg,480,640,3,1,0.579379082,45,40,9.375,6.25,600,640,79,124
car,yolov8n,13314143603_95d63b5748_z.jpg,480,640,3,1,0.454634756,400,565,83.33333333,88.28125,67,632,56,456
car,yolov8n,7782123174_dbda292cef_z.jpg,480,640,3,1,0.869591355,124,95,25.83333333,14.84375,545,640,217,341
car,yolov8n,15196353300_2dcb1a1948_z.jpg,426,640,3,1,0.898750365,224,330,52.58215962,51.5625,142,472,110,334
car,yolov8n,15196353300_2dcb1a1948_z.jpg,426,640,3,1,0.78894639,24,67,5.633802817,10.46875,544,611,111,135
car,yolov8n,15196353300_2dcb1a1948_z.jpg,426,640,3,1,0.712168097,154,162,36.15023474,25.3125,0,162,128,282
car,yolov8n,15196353300_2dcb1a1948_z.jpg,426,640,3,1,0.601459384,221,83,51.87793427,12.96875,557,640,113,334
car,yolov8n,15196353300_2dcb1a1948_z.jpg,426,640,3,1,0.425412387,17,17,3.990610329,2.65625,0,17,112,129
car,yolov8n,15196353300_2dcb1a1948_z.jpg,426,640,3,1,0.264836043,16,30,3.755868545,4.6875,36,66,112,128
car,yolov8s,3141821008_3743fb8be5_z.jpg,494,640,3,1,0.884282887,32,59,6.477732794,9.21875,18,77,198,230
car,yolov8s,3141821008_3743fb8be5_z.jpg,494,640,3,1,0.682151973,24,48,4.858299595,7.5,516,564,192,216
car,yolov8s,3141821008_3743fb8be5_z.jpg,494,640,3,1,0.417639732,17,29,3.441295547,4.53125,564,593,198,215
car,yolov8s,3141821008_3743fb8be5_z.jpg,494,640,3,1,0.385445654,18,43,3.643724696,6.71875,562,605,198,216
car,yolov8s,3141821008_3743fb8be5_z.jpg,494,640,3,1,0.361595809,21,39,4.251012146,6.09375,578,617,199,220
car,yolov8s,3141821008_3743fb8be5_z.jpg,494,640,3,1,0.326268196,12,32,2.429149798,5,105,137,198,210
car,yolov8s,5336089950_d2f4618519_z.jpg,384,640,3,1,0.882917881,333,407,86.71875,63.59375,190,597,10,343
car,yolov8s,2370036280_507a07c953_z.jpg,445,640,3,1,0.887260318,316,465,71.01123596,72.65625,79,544,65,381
car,yolov8s,5007439610_5bb351fc1f_z.jpg,480,640,3,1,0.922166646,144,207,30,32.34375,196,403,202,346
car,yolov8s,144429519_9567ff4044_z.jpg,425,640,3,1,0.923490584,227,555,53.41176471,86.71875,47,602,176,403
car,yolov8s,5763085728_cd042a4cb0_z.jpg,428,640,3,1,0.945637226,239,542,55.8411215,84.6875,31,573,125,364
car,yolov8s,5484042252_37ce385b5f_z.jpg,480,640,3,1,0.885298252,345,502,71.875,78.4375,62,564,82,427
car,yolov8s,15490190390_d64fe16141_z.jpg,426,640,3,1,0.934568465,157,350,36.85446009,54.6875,122,472,131,288
car,yolov8s,15490190390_d64fe16141_z.jpg,426,640,3,1,0.920573175,92,243,21.59624413,37.96875,31,274,64,156
car,yolov8s,10218081326_b6a2dd98f5_z.jpg,640,640,3,1,0.927168608,367,510,57.34375,79.6875,0,510,207,574
car,yolov8s,10218081326_b6a2dd98f5_z.jpg,640,640,3,1,0.851575494,136,83,21.25,12.96875,449,532,213,349
car,yolov8s,10218081326_b6a2dd98f5_z.jpg,640,640,3,1,0.603822231,27,49,4.21875,7.65625,558,607,211,238
car,yolov8s,10218081326_b6a2dd98f5_z.jpg,640,640,3,1,0.590626895,29,81,4.53125,12.65625,558,639,210,239
car,yolov8s,10218081326_b6a2dd98f5_z.jpg,640,640,3,1,0.355863243,39,83,6.09375,12.96875,153,236,210,249
car,yolov8s,4597825116_8ec71a76cf_z.jpg,468,640,3,1,0.930247962,303,626,64.74358974,97.8125,12,638,110,413
car,yolov8s,4597825116_8ec71a76cf_z.jpg,468,640,3,1,0.564388156,48,26,10.25641026,4.0625,0,26,208,256
car,yolov8s,4597825116_8ec71a76cf_z.jpg,468,640,3,1,0.349337339,49,35,10.47008547,5.46875,0,35,206,255
car,yolov8s,4597825116_8ec71a76cf_z.jpg,468,640,3,1,0.284444779,46,62,9.829059829,9.6875,11,73,201,247
car,yolov8s,4597825116_8ec71a76cf_z.jpg,468,640,3,1,0.277875632,70,19,14.95726496,2.96875,621,640,203,273
car,yolov8s,48901634_c792cbab58_z.jpg,424,640,3,1,0.670386314,227,311,53.53773585,48.59375,328,639,157,384
car,yolov8s,5516505342_43268015f4_z.jpg,480,640,3,1,0.927432239,206,465,42.91666667,72.65625,81,546,161,367
car,yolov8s,5516505342_43268015f4_z.jpg,480,640,3,1,0.856691122,121,193,25.20833333,30.15625,447,640,136,257
car,yolov8s,5516505342_43268015f4_z.jpg,480,640,3,1,0.688715577,35,81,7.291666667,12.65625,559,640,138,173
car,yolov8s,5516505342_43268015f4_z.jpg,480,640,3,1,0.295365751,24,92,5,14.375,288,380,154,178
car,yolov8s,5516505342_43268015f4_z.jpg,480,640,3,1,0.295304447,19,24,3.958333333,3.75,616,640,138,157
car,yolov8s,17554656478_22dea58ed2_z.jpg,419,640,3,1,0.758346558,248,475,59.18854415,74.21875,118,593,138,386
car,yolov8s,8125475_d0a1063029_z.jpg,480,640,3,1,0.935308278,377,538,78.54166667,84.0625,100,638,102,479
car,yolov8s,8125475_d0a1063029_z.jpg,480,640,3,1,0.786645651,29,61,6.041666667,9.53125,530,591,118,147
car,yolov8s,8125475_d0a1063029_z.jpg,480,640,3,1,0.762377024,24,67,5,10.46875,420,487,111,135
car,yolov8s,8125475_d0a1063029_z.jpg,480,640,3,1,0.739761829,68,37,14.16666667,5.78125,12,49,104,172
car,yolov8s,8125475_d0a1063029_z.jpg,480,640,3,1,0.696725547,40,55,8.333333333,8.59375,585,640,109,149
car,yolov8s,8125475_d0a1063029_z.jpg,480,640,3,1,0.685148418,132,135,27.5,21.09375,25,160,95,227
car,yolov8s,8125475_d0a1063029_z.jpg,480,640,3,1,0.582228243,23,43,4.791666667,6.71875,392,435,106,129
car,yolov8s,8125475_d0a1063029_z.jpg,480,640,3,1,0.554734111,29,32,6.041666667,5,465,497,107,136
car,yolov8s,8125475_d0a1063029_z.jpg,480,640,3,1,0.498546422,48,49,10,7.65625,0,49,102,150
car,yolov8s,8125475_d0a1063029_z.jpg,480,640,3,1,0.359228641,34,48,7.083333333,7.5,0,48,85,119
car,yolov8s,2433290346_8482cac895_z.jpg,425,640,3,1,0.928097665,188,494,44.23529412,77.1875,54,548,221,409
car,yolov8s,5490854064_57151abb4f_z.jpg,478,640,3,0,0,0,0,0,0,0,0,0,0
