target,model,img,img_height,img_width,img_channels,accuracy,confidence,obj_height,obj_width,obj_height_p,obj_width_p,xmin,xmax,ymin,ymax
person,yolov5l,8399932836_19c21d3779_z.jpg,640,524,3,1,0.938742161,577.6256104,419.9147186,90.25400162,80.13639668,100.1408234,520.055542,56.05407715,633.6796875
dog,yolov5l,3850147043_06970bc680_z.jpg,480,640,3,1,0.938909531,239.2598419,427.4772186,49.8458004,66.79331541,79.25263977,506.7298584,46.02964783,285.2894897
person,yolov5l,16954781749_4c32123444_z.jpg,427,640,3,1,0.939254642,328.7896118,200.5665283,76.99990909,31.33852005,336.4649048,537.0314331,93.87591553,422.6655273
car,yolov5l,15490190390_d64fe16141_z.jpg,426,640,3,1,0.939303756,157.2173157,350.6343842,36.90547316,54.78662252,121.8766022,472.5109863,130.9993896,288.2167053
person,yolov5l,10915137264_e8c23d54b4_z.jpg,639,428,3,1,0.939975739,485.7584991,311.2532806,76.01854447,72.72272912,52.18260193,363.4358826,152.6426849,638.4011841
person,yolov5l,11983632613_4efcf5f3d3_z.jpg,402,640,3,1,0.940184772,166.640976,409.1684265,41.45297909,63.93256664,230.7837219,639.9521484,194.0641632,360.7051392
dog,yolov5l,7270802858_c6e2b115e4_z.jpg,640,640,3,1,0.940822244,295.9019623,383.4845123,46.23468161,59.91945505,115.2255096,498.710022,238.6822052,534.5841675
person,yolov5l,7581740758_a1c5cf246e_z.jpg,640,427,3,1,0.941836238,551.155304,410.0659485,86.11801624,96.03417997,0,410.0659485,84.41830444,635.5736084
person,yolov5l,7166182137_a5679c9fa4_z.jpg,640,427,3,1,0.941971838,546.4102478,341.087204,85.37660122,79.87990726,14.64595032,355.7331543,93.18435669,639.5946045
bicycle,yolov5l,1553312291_c0cae48a37_z.jpg,640,287,3,1,0.94240284,157.0234985,271.192749,24.53492165,94.49224705,8.317352295,279.5101013,45.52565002,202.5491486
dog,yolov5l,6113997729_5f5ac02209_z.jpg,480,640,3,1,0.942447603,338.0237885,315.0164185,70.42162259,49.22131538,169.1947632,484.2111816,57.72627258,395.750061
person,yolov5l,2768961204_712996d2bd_z.jpg,639,355,3,1,0.943161964,494.2670898,217.223877,77.35009231,61.18982449,101.9129333,319.1368103,118.5234375,612.7905273
person,yolov5l,15625756039_d59f4e16fa_z.jpg,480,640,3,1,0.944335282,350.5900879,154.3974533,73.03960164,24.12460208,25.61594391,180.0133972,127.9610901,478.551178
person,yolov5l,8960442702_6c931904f0_z.jpg,427,640,3,1,0.94462657,421.0055695,179.3114624,98.5961521,28.017416,88.10717773,267.4186401,1.997055054,423.0026245
person,yolov5l,5481347426_620620145e_z.jpg,427,640,3,1,0.9456833,384.418335,228.9335785,90.02771311,35.77087164,200.3307648,429.2643433,37.80862427,422.2269592
dog,yolov5l,81717243_2c9fcf3dab_z.jpg,508,640,3,1,0.947111666,336.5539398,290.8209839,66.25077555,45.44077873,204.1430359,494.9640198,127.8446808,464.3986206
person,yolov5l,4282546783_10b5e0a62e_z.jpg,480,640,3,1,0.947731376,478.019104,182.4794388,99.58731333,28.51241231,0.529441833,183.0088806,0.474609375,478.4937134
bicycle,yolov5l,3446761063_9cdc26f36c_z.jpg,426,640,3,1,0.947925627,202.59021,343.6270294,47.55638731,53.69172335,59.08531189,402.7123413,167.7090454,370.2992554
dog,yolov5l,5381237016_f49e86b880_z.jpg,383,640,3,1,0.948517382,290.7695007,270.6095734,75.9189297,42.28274584,0.249984741,270.8595581,34.30249023,325.071991
car,yolov5l,5516505342_43268015f4_z.jpg,480,640,3,1,0.948624372,206.0626221,466.5223999,42.92971293,72.89412498,80.30273438,546.8251343,161.8905334,367.9531555
cat,yolov5l,16278721974_968bd6bbcf_z.jpg,359,639,3,1,0.950083554,198.4958878,288.9176025,55.29133364,45.21402231,230.1516724,519.0692749,109.4678574,307.9637451
person,yolov5l,5943858783_a2cc450fb3_z.jpg,421,639,3,1,0.950366259,377.8008041,169.4809875,89.73890835,26.52284625,237.4763184,406.9573059,39.78614044,417.5869446
person,yolov5l,2522213440_edbcb5ba05_z.jpg,428,639,3,1,0.95134449,383.872757,290.2180939,89.68989649,45.41754208,246.3862762,536.6043701,39.63499451,423.5077515
person,yolov5l,16954781749_4c32123444_z.jpg,427,640,3,1,0.951732159,334.4283447,211.5519104,78.32045544,33.054986,138.2646484,349.8165588,87.5138855,421.9422302
person,yolov5l,8183126241_e78c7f86ba_z.jpg,425,640,3,1,0.956268907,414.6964874,324.5302734,97.5756441,50.70785522,6.729827881,331.2601013,4.588546753,419.2850342
bicycle,yolov5l,6459633873_5effb4b6e5_z.jpg,426,640,3,1,0.959110916,310.5956268,451.9121857,72.90977156,70.61127901,110.8376312,562.7498169,92.13380432,402.7294312
person,yolov5l,15983066535_629c335c63_z.jpg,427,640,3,1,0.967176318,404.1755066,461.0516052,94.65468538,72.03931332,108.624054,569.6756592,18.9888916,423.1643982
bicycle,yolov5l6,18608021442_84f7dcfa5c_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5l6,6141562070_11880edf2e_z.jpg,425,639,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5l6,3715997008_28a251eba7_z.jpg,425,640,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5l6,16675918410_cc9588a553_z.jpg,359,640,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5l6,14265143426_0770389597_z.jpg,407,640,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5l6,8651904899_c2632fe751_z.jpg,427,640,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5l6,18068160735_6c2f214265_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5l6,3604271495_1cacccec06_z.jpg,427,640,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5l6,51712355_49c2e95899_z.jpg,427,640,3,0,0,0,0,0,0,0,0,0,0
bicycle,yolov5l6,19474810921_d2f23de0fc_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov5l6,5490854064_57151abb4f_z.jpg,478,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov5l6,3595778703_d3bec2f74e_z.jpg,640,479,3,0,0,0,0,0,0,0,0,0,0
car,yolov5l6,19577109682_a0282d8678_z.jpg,458,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov5l6,2468082692_49ec682990_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov5l6,2918687630_5108e3e2ab_z.jpg,427,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov5l6,5333910985_ea4e62f651_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
car,yolov5l6,2166320847_63a04a9303_z.jpg,427,640,3,0,0,0,0,0,0,0,0,0,0
cat,yolov5l6,225687978_713319e6c1_z.jpg,640,427,3,0,0,0,0,0,0,0,0,0,0
cat,yolov5l6,6924362656_d86bedc2e4_z.jpg,480,640,3,0,0,0,0,0,0,0,0,0,0
dog,yolov5l6,2177634493_51ca0597e2_z.jpg,640,640,3,0,0,0,0,0,0,0,0,0,0
person,yolov5l6,5826499075_8c91ec270b_z.jpg,640,478,3,0,0,0,0,0,0,0,0,0,0
car,yolov5l6,8125475_d0a1063029_z.jpg,480,640,3,1,0.261935323,9.519836426,12.47381592,1.983299255,1.949033737,373.2893982,385.7632141,105.4778137,114.9976501
person,yolov5l6,5298850167_d1e13e9551_z.jpg,391,640,3,1,0.365337849,12.22290039,5.975799561,3.126061481,0.933718681,191.0312042,197.0070038,206.6342773,218.8571777
car,yolov5l6,3141821008_3743fb8be5_z.jpg,494,640,3,1,0.388374925,14.58068848,29.5222168,2.951556372,4.612846375,562.3738403,591.8960571,198.2221222,212.8028107
car,yolov5l6,15196353300_2dcb1a1948_z.jpg,426,640,3,1,0.463611782,17.78665924,17.63590527,4.175272122,2.755610198,0.175442696,17.81134796,110.4914017,128.2780609
car,yolov5l6,5516505342_43268015f4_z.jpg,480,640,3,1,0.474545807,19.2677002,96.8739624,4.014104207,15.13655663,284.5688782,381.4428406,154.6310425,173.8987427
bicycle,yolov5l6,2788056049_b71f8998c7_z.jpg,640,480,3,1,0.433044136,21.62390137,40.25817871,3.378734589,8.387120565,431.6592102,471.9173889,119.0810852,140.7049866
car,yolov5l6,8125475_d0a1063029_z.jpg,480,640,3,1,0.733350873,21.66375732,69.65808105,4.513282776,10.88407516,414.3835144,484.0415955,111.6838684,133.3476257
car,yolov5l6,8125475_d0a1063029_z.jpg,480,640,3,1,0.604455352,21.97055054,40.70611572,4.577198029,6.360330582,393.4909058,434.1970215,106.6924438,128.6629944
car,yolov5l6,15196353300_2dcb1a1948_z.jpg,426,640,3,1,0.883303344,23.76293182,68.16772461,5.57815301,10.65120697,542.6739502,610.8416748,110.9164047,134.6793365
car,yolov5l6,6168484879_e6b9644722_z.jpg,427,640,3,1,0.401925623,24.10681152,44.57684326,5.645623308,6.96513176,401.1427307,445.719574,172.4322815,196.539093
car,yolov5l6,3141821008_3743fb8be5_z.jpg,494,640,3,1,0.550455928,24.31674194,46.41479492,4.922417397,7.252311707,516.338501,562.7532959,191.8843842,216.2011261
person,yolov5l6,7742706992_27215ef7f8_z.jpg,640,428,3,1,0.518556774,26.08831787,9.330505371,4.076299667,2.180024619,182.499939,191.8304443,377.3951416,403.4834595
bicycle,yolov5l6,2788056049_b71f8998c7_z.jpg,640,480,3,1,0.441370547,26.91207886,28.61987305,4.205012321,5.962473551,340.6672363,369.2871094,123.8660278,150.7781067
car,yolov5l6,8125475_d0a1063029_z.jpg,480,640,3,1,0.649032295,27.93676758,31.8805542,5.820159912,4.981336594,466.114624,497.9951782,106.9985504,134.935318
car,yolov5l6,10218081326_b6a2dd98f5_z.jpg,640,640,3,1,0.737116694,28.43545532,74.44726563,4.443039894,11.63238525,556.7906494,631.237915,210.0607758,238.4962311
car,yolov5l6,8125475_d0a1063029_z.jpg,480,640,3,1,0.873684287,29.75442505,60.91223145,6.198838552,9.517536163,530.7764282,591.6886597,116.8279877,146.5824127
car,yolov5l6,3141821008_3743fb8be5_z.jpg,494,640,3,1,0.872999251,31.71887207,57.70360947,6.420824306,9.016188979,18.0841713,75.78778076,197.8903351,229.6092072
car,yolov5l6,5466970559_0f7b06bcd6_z.jpg,427,640,3,1,0.339248896,31.88381958,67.85131836,7.46693667,10.60176849,570.552002,638.4033203,86.78456116,118.6683807
bicycle,yolov5l6,4763265058_6c6dbb9abe_z.jpg,427,640,3,1,0.282208323,31.9835434,180.5228271,7.490291193,28.20669174,458.2625122,638.7853394,0,31.9835434
bicycle,yolov5l6,5021039430_0cda148fd5_z.jpg,640,427,3,1,0.290583342,33.84619141,82.59957886,5.288467407,19.34416367,3.467605591,86.06718445,323.6705322,357.5167236
bicycle,yolov5l6,541124874_7247349bb7_z.jpg,640,427,3,1,0.523511767,33.87078857,26.13037109,5.292310715,6.119524846,363.3200378,389.4504089,206.3879089,240.2586975
car,yolov5l6,5466970559_0f7b06bcd6_z.jpg,427,640,3,1,0.330532014,34.43514252,46.22827148,8.064436187,7.223167419,561.359375,607.5876465,96.40277863,130.8379211
car,yolov5l6,5516505342_43268015f4_z.jpg,480,640,3,1,0.719501793,34.46606445,80.95275879,7.180430094,12.64886856,558.9882202,639.940979,138.2209778,172.6870422
car,yolov5l6,16982913298_aa90f2a62b_z.jpg,640,640,3,1,0.678746283,34.93395996,61.2415905,5.458431244,9.568998516,1.365076065,62.60666656,139.7721558,174.7061157
car,yolov5l6,5466970559_0f7b06bcd6_z.jpg,427,640,3,1,0.343484282,35.35643005,54.42382813,8.280194392,8.503723145,585.0268555,639.4506836,96.90052795,132.256958
person,yolov5l6,16433605163_8c9393beb1_z.jpg,480,640,3,1,0.281153113,36.00415039,31.7666626,7.500864665,4.963541031,141.1517334,172.918396,165.1106873,201.1148376
bicycle,yolov5l6,2788056049_b71f8998c7_z.jpg,640,480,3,1,0.39817518,36.08093262,38.96740723,5.637645721,8.118209839,294.1321106,333.0995178,143.9145508,179.9954834
person,yolov5l6,16433605163_8c9393beb1_z.jpg,480,640,3,1,0.406741351,38.10897827,17.69738007,7.939370473,2.765215635,0,17.69738007,169.5733643,207.6823425
bicycle,yolov5l6,3452990622_cfb5fba34a_z.jpg,480,640,3,1,0.656771481,39.91278076,17.62805176,8.315162659,2.754383087,367.54953,385.1775818,103.6104279,143.5232086
car,yolov5l6,8125475_d0a1063029_z.jpg,480,640,3,1,0.829587817,40.23612213,56.76715088,8.382525444,8.869867325,583.2328491,640,108.6640091,148.9001312
person,yolov5l6,16433605163_8c9393beb1_z.jpg,480,640,3,1,0.333409697,41.0300293,34.43462372,8.54792277,5.380409956,94.48880768,128.9234314,162.1341248,203.1641541
car,yolov5l6,14786765330_5d381d2451_z.jpg,480,640,3,1,0.476821065,42.39596558,16.08996582,8.832492828,2.514057159,623.9100342,640,175.4907227,217.8866882
dog,yolov5l6,677743874_168dcb5ed1_z.jpg,427,640,3,1,0.682829618,43.42165756,102.0513306,10.16900645,15.9455204,297.7995911,399.8509216,52.78856277,96.21022034
car,yolov5l6,5340010485_edeaa88c83_z.jpg,480,639,3,1,0.718697965,43.94311523,27.60036469,9.154815674,4.319305898,0,27.60036469,98.6484375,142.5915527
car,yolov5l6,14786765330_5d381d2451_z.jpg,480,640,3,1,0.26279369,44.2014389,28.16841125,9.208633105,4.401314259,112.5579681,140.7263794,103.9941483,148.1955872
person,yolov5l6,16433605163_8c9393beb1_z.jpg,480,640,3,1,0.252680391,44.76135254,29.42095947,9.325281779,4.597024918,449.0675354,478.4884949,161.7285461,206.4898987
car,yolov5l6,13314143603_95d63b5748_z.jpg,480,640,3,1,0.467106432,44.82974243,60.5773468,9.339529673,9.465210438,232.0633087,292.6406555,78.02359009,122.8533325
car,yolov5l6,7035751851_15d745cf2c_z.jpg,480,640,3,1,0.49862358,47.35800171,113.9334259,9.866250356,17.8020978,0.448387146,114.381813,101.4980621,148.8560638
car,yolov5l6,13314143603_95d63b5748_z.jpg,480,640,3,1,0.701985955,47.95030212,40.58654785,9.989646276,6.341648102,599.4134521,640,75.15003967,123.1003418
bicycle,yolov5l6,2258982401_762044a41d_z.jpg,480,640,3,1,0.257724911,48.19995117,44.17724609,10.04165649,6.902694702,159.5682831,203.7455292,178.3049316,226.5048828
car,yolov5l6,3413987789_b607473327_z.jpg,480,640,3,1,0.849006891,48.50344849,75.94763184,10.1048851,11.86681747,563.7843018,639.7319336,127.2384949,175.7419434
car,yolov5l6,13314143603_95d63b5748_z.jpg,480,640,3,1,0.569505215,49.34179688,16.41601563,10.27954102,2.565002441,623.5839844,640,90.38259888,139.7243958
car,yolov5l6,4597825116_8ec71a76cf_z.jpg,468,640,3,1,0.774971783,53.58720398,68.14862823,11.45025726,10.64822316,0.37399292,68.52262115,202.3704987,255.9577026
car,yolov5l6,750912399_32f415ecb1_z.jpg,477,640,3,1,0.85822016,53.87973022,48.12561035,11.29554093,7.519626617,358.6207886,406.7463989,45.36177063,99.24150085
bicycle,yolov5l6,5021039430_0cda148fd5_z.jpg,640,427,3,1,0.543135703,54.22790527,80.77204895,8.473110199,18.91617071,23.95026398,104.7223129,298.4395752,352.6674805
person,yolov5l6,5210291488_fe9939bdf1_z.jpg,360,640,3,1,0.600246787,55.09527588,36.98681641,15.3042433,5.779190063,259.5893555,296.5761719,104.365097,159.4603729
bicycle,yolov5l6,16679943419_b0fd9b6858_z.jpg,427,640,3,1,0.603002131,56.0355835,30.09997559,13.12308747,4.703121185,609.7723389,639.8723145,369.5483093,425.5838928
person,yolov5l6,15392489891_905432249f_z.jpg,427,640,3,1,0.685376406,56.08740234,46.06304932,13.13522303,7.197351456,241.8895569,287.9526062,131.6819153,187.7693176
person,yolov5l6,5387089136_efcdc42456_z.jpg,431,640,3,1,0.815959573,56.39512634,74.10070801,13.08471609,11.57823563,361.322937,435.423645,36.15314484,92.54827118
bicycle,yolov5l6,14652913468_5d3b2a39f1_z.jpg,480,640,3,1,0.360851824,59.63830948,38.56658936,12.42464781,6.026029587,151.8356934,190.4022827,0.134044647,59.77235413
car,yolov5l6,16982913298_aa90f2a62b_z.jpg,640,640,3,1,0.780079961,59.94555664,151.4573059,9.366493225,23.66520405,72.46699524,223.9243011,136.1569061,196.1024628
person,yolov5l6,2392419690_8495e2b2c9_z.jpg,496,640,3,1,0.464269817,60.97353745,43.6730957,12.2930519,6.823921204,188.3075562,231.9806519,19.14490128,80.11843872
car,yolov5l6,6410065163_fef2877544_z.jpg,444,640,3,1,0.589553118,62.25552368,40.68725586,14.02151434,6.357383728,599.2379761,639.9252319,119.4400635,181.6955872
car,yolov5l6,14786765330_5d381d2451_z.jpg,480,640,3,1,0.504640996,63.01992798,76.03381348,13.12915166,11.88028336,563.8236694,639.8574829,131.1207733,194.1407013
bicycle,yolov5l6,16679943419_b0fd9b6858_z.jpg,427,640,3,1,0.283314198,63.04534912,71.87286377,14.76471876,11.23013496,179.7232361,251.5960999,185.3886108,248.43396
bicycle,yolov5l6,2788056049_b71f8998c7_z.jpg,640,480,3,1,0.536200285,63.27233887,49.78439331,9.886302948,10.37174861,188.881134,238.6655273,291.7129822,354.985321
person,yolov5l6,892497288_b916ec820e_z.jpg,481,640,3,1,0.725564182,63.38745117,58.83656883,13.17826428,9.19321388,0.352762222,59.18933105,20.62397766,84.01142883
car,yolov5l6,8125475_d0a1063029_z.jpg,480,640,3,1,0.631826997,64.99047852,48.80731964,13.53968302,7.626143694,0,48.80731964,84.7454071,149.7358856
person,yolov5l6,5387089136_efcdc42456_z.jpg,431,640,3,1,0.729591787,65.57700348,40.71142578,15.21508201,6.361160278,49.87249756,90.58392334,67.85402679,133.4310303
person,yolov5l6,5387089136_efcdc42456_z.jpg,431,640,3,1,0.796719372,66.03837204,69.90759277,15.32212808,10.92306137,228.2334595,298.1410522,26.85803604,92.89640808
car,yolov5l6,8125475_d0a1063029_z.jpg,480,640,3,1,0.688396692,66.26385498,37.17295074,13.80496979,5.808273554,10.6952095,47.86816025,104.2668457,170.5307007
car,yolov5l6,7110476047_267467ee68_z.jpg,450,640,3,1,0.83217293,66.72183228,75.00231934,14.82707384,11.7191124,564.927124,639.9294434,153.2415009,219.9633331
person,yolov5l6,6431185703_6c72dd7b5e_z.jpg,427,640,3,1,0.580647171,66.84606934,24.512043,15.65481717,3.830006719,43.55100632,68.06304932,214.1450806,280.9911499
bicycle,yolov5l6,4065552857_98aa8a39d4_z.jpg,427,640,3,1,0.851282299,67.5401001,121.1672363,15.81735365,18.93238068,518.3442383,639.5114746,222.1081543,289.6482544
car,yolov5l6,9238365388_d2bb1bb2e4_z.jpg,424,640,3,1,0.862775862,68.87397766,105.362915,16.24386266,16.46295547,534.637085,640,57.20838928,126.0823669
car,yolov5l6,7110476047_267467ee68_z.jpg,450,640,3,1,0.897398531,73.3256073,109.4586143,16.2945794,17.10290849,20.95717239,130.4157867,176.5897369,249.9153442
car,yolov5l6,6010263871_df93fb6382_z.jpg,427,640,3,1,0.78665936,73.50961304,164.8676834,17.21536605,25.76057553,8.989768982,173.8574524,124.0937653,197.6033783
bicycle,yolov5l6,234597792_a9f1e7e7a9_z.jpg,425,639,3,1,0.297447383,75.79852295,235.8867188,17.83494658,36.91497946,276.357666,512.2443848,349.2014771,425
car,yolov5l6,5466970559_0f7b06bcd6_z.jpg,427,640,3,1,0.843796253,76.19831848,110.4917221,17.84503946,17.26433158,7.496017456,117.9877396,0,76.19831848
person,yolov5l6,11983632613_4efcf5f3d3_z.jpg,402,640,3,1,0.600901186,76.45948792,24.66607666,19.01977311,3.854074478,258.5553284,283.221405,64.14199829,140.6014862
person,yolov5l6,2392419690_8495e2b2c9_z.jpg,496,640,3,1,0.853039801,77.79907227,61.65917969,15.68529683,9.634246826,15.35999298,77.01917267,251.3337097,329.132782
bicycle,yolov5l6,16679943419_b0fd9b6858_z.jpg,427,640,3,1,0.547453582,77.81384277,75.46374512,18.22338238,11.79121017,360.5802612,436.0440063,169.0054626,246.8193054
person,yolov5l6,5387089136_efcdc42456_z.jpg,431,640,3,1,0.807935596,78.45869064,57.79742432,18.20387254,9.030847549,478.8672485,536.6646729,28.71655655,107.1752472
bicycle,yolov5l6,16679943419_b0fd9b6858_z.jpg,427,640,3,1,0.488403797,78.57720947,36.85952759,18.40215679,5.759301186,0.414546967,37.27407455,345.8095703,424.3867798
car,yolov5l6,14786765330_5d381d2451_z.jpg,480,640,3,1,0.463585168,78.8692627,67.58666992,16.43109639,10.56041718,139.0750427,206.6617126,89.0447998,167.9140625
car,yolov5l6,5516505342_43268015f4_z.jpg,480,640,3,1,0.46333009,79.20321655,167.0045853,16.50067012,26.09446645,40.54167938,207.5462646,166.2400208,245.4432373
bicycle,yolov5l6,15333662010_2f428f7e2f_z.jpg,480,640,3,1,0.256412983,79.67478943,81.60690308,16.59891446,12.75107861,189.7005005,271.3074036,199.0847321,278.7595215
person,yolov5l6,11983632613_4efcf5f3d3_z.jpg,402,640,3,1,0.843551815,79.93029785,48.34588623,19.88315867,7.554044724,296.1039124,344.4497986,45.40657043,125.3368683
person,yolov5l6,2392419690_8495e2b2c9_z.jpg,496,640,3,1,0.270779371,80.30589676,59.73962402,16.19070499,9.334316254,320.9012146,380.6408386,2.066814423,82.37271118
car,yolov5l6,13314143603_95d63b5748_z.jpg,480,640,3,1,0.765119493,82.12799072,214.3125687,17.10999807,33.48633885,24.85463715,239.1672058,69.18832397,151.3163147
cat,yolov5l6,6062750656_89284163db_z.jpg,426,640,3,1,0.875853479,82.60845947,83.33178711,19.39165715,13.02059174,265.2127686,348.5445557,311.2399597,393.8484192
bicycle,yolov5l6,7417962302_a50fc8eb6b_z.jpg,425,640,3,1,0.759910941,83.32177734,36.63193893,19.60512408,5.723740458,0.019309998,36.65124893,195.3510742,278.6728516
bicycle,yolov5l6,16679943419_b0fd9b6858_z.jpg,427,640,3,1,0.529801011,83.93981934,84.4977417,19.65803732,13.20277214,392.5792236,477.0769653,183.2848206,267.2246399
bicycle,yolov5l6,6816985831_893d039421_z.jpg,425,640,3,1,0.308469981,84.84906006,98.96270752,19.96448472,15.46292305,279.33078,378.2934875,205.6737366,290.5227966
person,yolov5l6,5387089136_efcdc42456_z.jpg,431,640,3,1,0.843679965,85.11136246,78.74676514,19.74741588,12.30418205,297.364563,376.1113281,7.438411713,92.54977417
bicycle,yolov5l6,16679943419_b0fd9b6858_z.jpg,427,640,3,1,0.622476161,85.16674805,71.51342773,19.94537425,11.17397308,425.6965332,497.2099609,79.33071899,164.497467
dog,yolov5l6,5093076088_7bc77ec199_z.jpg,480,640,3,1,0.368121147,86.36447144,73.86973572,17.99259822,11.54214621,0,73.86973572,127.4737091,213.8381805
person,yolov5l6,4282546783_10b5e0a62e_z.jpg,480,640,3,1,0.468450397,87.33294678,19.58532715,18.19436391,3.060207367,620.4146729,640,268.1663208,355.4992676
person,yolov5l6,11983632613_4efcf5f3d3_z.jpg,402,640,3,1,0.799110055,87.42351532,34.79284668,21.74714311,5.436382294,475.4320984,510.2249451,33.30805206,120.7315674
car,yolov5l6,16982913298_aa90f2a62b_z.jpg,640,640,3,1,0.86779207,89.12411499,110.8378906,13.92564297,17.31842041,528.5043945,639.3422852,130.9021606,220.0262756
person,yolov5l6,6431185703_6c72dd7b5e_z.jpg,427,640,3,1,0.382439286,89.80302429,29.87548828,21.03115323,4.668045044,251.8584595,281.7339478,190.0425568,279.8455811
person,yolov5l6,6431185703_6c72dd7b5e_z.jpg,427,640,3,1,0.588999987,90.53686523,27.95045471,21.20301294,4.367258549,62.49828339,90.4487381,194.9615784,285.4984436
bicycle,yolov5l6,16679943419_b0fd9b6858_z.jpg,427,640,3,1,0.483372092,90.89430237,121.6472168,21.28672187,19.00737762,115.1034698,236.7506866,184.7740326,275.668335
cat,yolov5l6,6062750656_89284163db_z.jpg,426,640,3,1,0.852494299,91.39678955,81.90792847,21.45464543,12.79811382,441.5566711,523.4645996,37.92681885,129.3236084
car,yolov5l6,15490190390_d64fe16141_z.jpg,426,640,3,1,0.937091053,91.60961914,243.8322296,21.50460543,38.09878588,30.41856384,274.2507935,64.27944946,155.8890686
car,yolov5l6,16982913298_aa90f2a62b_z.jpg,640,640,3,1,0.876680017,91.86373901,97.50094604,14.35370922,15.23452282,0.29234314,97.79328918,148.0137329,239.8774719
bicycle,yolov5l6,7417962302_a50fc8eb6b_z.jpg,425,640,3,1,0.928348124,91.89971924,168.8459778,21.62346335,26.38218403,51.5920105,220.4379883,191.5676575,283.4673767
car,yolov5l6,340359612_df41037e73_z.jpg,426,640,3,1,0.767656386,92.14050293,75.60593414,21.62922604,11.81342721,76.43135834,152.0372925,118.9761658,211.1166687
person,yolov5l6,2522213440_edbcb5ba05_z.jpg,428,639,3,1,0.671626151,94.4307251,240.8557434,22.06325353,37.6926046,397.7541809,638.6099243,332.5312805,426.9620056
bicycle,yolov5l6,2788056049_b71f8998c7_z.jpg,640,480,3,1,0.866969407,94.5213623,78.16699219,14.76896286,16.28479004,255.6914673,333.8584595,377.9778442,472.4992065
person,yolov5l6,4282546783_10b5e0a62e_z.jpg,480,640,3,1,0.400145471,94.79840088,20.69970703,19.74966685,3.234329224,607.9905396,628.6902466,260.1835632,354.9819641
person,yolov5l6,6431185703_6c72dd7b5e_z.jpg,427,640,3,1,0.697864056,95.07696533,35.23812866,22.26626823,5.505957603,87.389328,122.6274567,194.4257813,289.5027466
bicycle,yolov5l6,14811525368_d8b774e40a_z.jpg,425,640,3,1,0.705734432,96.17120361,47.52838135,22.6285185,7.426309586,283.5084534,331.0368347,183.2614746,279.4326782
bicycle,yolov5l6,3452990622_cfb5fba34a_z.jpg,480,640,3,1,0.791919708,96.91677856,107.8475037,20.19099553,16.85117245,129.6428833,237.490387,118.8955383,215.8123169
car,yolov5l6,7110476047_267467ee68_z.jpg,450,640,3,1,0.838626981,98.37812805,94.20495605,21.86180623,14.71952438,537.020752,631.225708,163.5967255,261.9748535
car,yolov5l6,340359612_df41037e73_z.jpg,426,640,3,1,0.287761897,99.51348877,89.79858398,23.35997389,14.03102875,549.9898682,639.7884521,128.2588043,227.7722931
person,yolov5l6,11983632613_4efcf5f3d3_z.jpg,402,640,3,1,0.39052096,100.3543739,73.89160156,24.96377461,11.54556274,301.413147,375.3047485,32.66546249,133.0198364
bicycle,yolov5l6,2136213674_4e484d88e3_z.jpg,640,480,3,1,0.598432004,100.617157,136.7488708,15.72143078,28.48934809,0.2109375,136.9598083,48.36975098,148.986908
person,yolov5l6,6431185703_6c72dd7b5e_z.jpg,427,640,3,1,0.491442949,101.3763428,29.47009277,23.74153227,4.604701996,186.087738,215.5578308,186.1483765,287.5247192
person,yolov5l6,15392489891_905432249f_z.jpg,427,640,3,1,0.592601717,103.9552612,87.85583496,24.34549443,13.72747421,348.5326538,436.3884888,146.0404663,249.9957275
bicycle,yolov5l6,541124874_7247349bb7_z.jpg,640,427,3,1,0.645545781,104.4200439,85.19824219,16.31563187,19.95274993,221.8423462,307.0405884,240.5397949,344.9598389
bicycle,yolov5l6,4065552857_98aa8a39d4_z.jpg,427,640,3,1,0.689483225,104.9876251,64.68411255,24.58726584,10.10689259,220.789856,285.4739685,208.0879364,313.0755615
person,yolov5l6,5210291488_fe9939bdf1_z.jpg,360,640,3,1,0.762880862,105.0838623,52.83544922,29.18996175,8.25553894,517.0176392,569.8530884,151.5083008,256.5921631
person,yolov5l6,14507981482_c50d893620_z.jpg,640,503,3,1,0.711889505,105.4615173,54.7796936,16.47836208,10.89059515,115.9015198,170.6812134,58.99795532,164.4594727
person,yolov5l6,5425389979_390e3f3881_z.jpg,456,640,3,1,0.753677964,106.2044678,95.11157227,23.29045346,14.86118317,233.148407,328.2599792,290.9980469,397.2025146
