,target,model,img_height,img_width,img_channels,accuracy,confidence,obj_height,obj_width,obj_width,obj_height_p,obj_width_p,xmin,xmax,ymin,ymax
0,dog,yolov8l,480,640,3,1,0.8944854736328125,139.0,149.0,149.0,28.958333333333332,23.28125,335.0,484.0,224.0,363.0
0,dog,yolov8l,480,640,3,1,0.8786396980285645,136.0,139.0,139.0,28.333333333333332,21.71875,224.0,363.0,239.0,375.0
0,dog,yolov8l,480,640,3,1,0.7923726439476013,193.0,136.0,136.0,40.208333333333336,21.25,128.0,264.0,119.0,312.0
0,dog,yolov8l,480,640,3,1,0.7622973918914795,286.0,416.0,416.0,59.583333333333336,65.0,137.0,553.0,85.0,371.0
0,dog,yolov8l,428,640,3,1,0.8728980422019958,129.0,120.0,120.0,30.14018691588785,18.75,450.0,570.0,95.0,224.0
0,dog,yolov8l,428,640,3,1,0.8496702313423157,141.0,128.0,128.0,32.94392523364486,20.0,128.0,256.0,81.0,222.0
0,dog,yolov8l,428,640,3,1,0.8102102875709534,111.0,124.0,124.0,25.934579439252335,19.375,456.0,580.0,316.0,427.0
0,dog,yolov8l,626,640,3,1,0.9233056902885437,572.0,529.0,529.0,91.3738019169329,82.65625,58.0,587.0,41.0,613.0
0,person,yolov8l,640,427,3,1,0.968464732170105,584.0,425.0,425.0,91.25,99.53161592505855,1.0,426.0,55.0,639.0
0,person,yolov8l,523,640,3,1,0.9335520267486572,490.0,414.0,414.0,93.69024856596559,64.6875,87.0,501.0,26.0,516.0
0,person,yolov8l,640,524,3,1,0.9727531671524048,575.0,420.0,420.0,89.84375,80.1526717557252,97.0,517.0,56.0,631.0
0,person,yolov8l,480,640,3,1,0.9585474133491516,434.0,505.0,505.0,90.41666666666667,78.90625,2.0,507.0,39.0,473.0
0,person,yolov8l,640,480,3,1,0.9526981115341187,581.0,426.0,426.0,90.78125,88.75,33.0,459.0,56.0,637.0
0,person,yolov8l,480,640,3,1,0.9611464142799377,480.0,183.0,183.0,100.0,28.59375,0.0,183.0,0.0,480.0
0,person,yolov8l,480,640,3,1,0.9122170805931091,395.0,145.0,145.0,82.29166666666667,22.65625,215.0,360.0,85.0,480.0
0,person,yolov8l,480,640,3,1,0.8399400115013123,266.0,88.0,88.0,55.416666666666664,13.75,390.0,478.0,163.0,429.0
0,person,yolov8l,480,640,3,1,0.8264564871788025,216.0,57.0,57.0,45.0,8.90625,449.0,506.0,189.0,405.0
0,person,yolov8l,480,640,3,1,0.7112544775009155,196.0,107.0,107.0,40.833333333333336,16.71875,138.0,245.0,259.0,455.0
0,person,yolov8l,480,640,3,1,0.7061371207237244,324.0,71.0,71.0,67.5,11.09375,332.0,403.0,130.0,454.0
0,person,yolov8l,480,640,3,1,0.6457656025886536,138.0,43.0,43.0,28.75,6.71875,512.0,555.0,243.0,381.0
0,person,yolov8l,480,640,3,1,0.6372911930084229,330.0,80.0,80.0,68.75,12.5,312.0,392.0,135.0,465.0
0,person,yolov8l,480,640,3,1,0.6189677119255066,162.0,35.0,35.0,33.75,5.46875,488.0,523.0,221.0,383.0
0,person,yolov8l,480,640,3,1,0.5335204005241394,112.0,43.0,43.0,23.333333333333332,6.71875,574.0,617.0,253.0,365.0
0,person,yolov8l,480,640,3,1,0.4824281930923462,105.0,22.0,22.0,21.875,3.4375,606.0,628.0,255.0,360.0
0,person,yolov8l,480,640,3,1,0.47255557775497437,128.0,31.0,31.0,26.666666666666668,4.84375,535.0,566.0,240.0,368.0
0,person,yolov8l,480,640,3,1,0.3952538073062897,79.0,19.0,19.0,16.458333333333332,2.96875,621.0,640.0,276.0,355.0
0,person,yolov8l,480,640,3,1,0.30342039465904236,29.0,27.0,27.0,6.041666666666667,4.21875,301.0,328.0,127.0,156.0
0,person,yolov8l,640,427,3,1,0.9708194136619568,546.0,342.0,342.0,85.3125,80.09367681498829,13.0,355.0,93.0,639.0
0,person,yolov8l,639,457,3,1,0.938471257686615,416.0,174.0,174.0,65.10172143974961,38.074398249452955,141.0,315.0,95.0,511.0
0,person,yolov8l,640,480,3,1,0.9433155655860901,468.0,283.0,283.0,73.125,58.958333333333336,137.0,420.0,92.0,560.0
0,person,yolov8l,640,480,3,1,0.8127262592315674,339.0,131.0,131.0,52.96875,27.291666666666668,0.0,131.0,300.0,639.0
0,person,yolov8l,427,640,3,1,0.925262987613678,414.0,241.0,241.0,96.95550351288057,37.65625,288.0,529.0,7.0,421.0
0,person,yolov8l,427,640,3,1,0.9184297919273376,322.0,202.0,202.0,75.40983606557377,31.5625,0.0,202.0,99.0,421.0
0,person,yolov8l,427,640,3,1,0.8963460922241211,171.0,233.0,233.0,40.04683840749414,36.40625,179.0,412.0,252.0,423.0
0,person,yolov8l,427,640,3,1,0.8913633227348328,204.0,177.0,177.0,47.7751756440281,27.65625,463.0,640.0,1.0,205.0
0,person,yolov8l,427,640,3,1,0.8598271608352661,232.0,103.0,103.0,54.332552693208434,16.09375,467.0,570.0,116.0,348.0
0,person,yolov8l,427,640,3,1,0.8511507511138916,138.0,88.0,88.0,32.31850117096019,13.75,552.0,640.0,162.0,300.0
0,person,yolov8l,427,640,3,1,0.7964445352554321,140.0,198.0,198.0,32.78688524590164,30.9375,442.0,640.0,282.0,422.0
0,person,yolov8l,427,640,3,1,0.4067024886608124,253.0,205.0,205.0,59.250585480093676,32.03125,107.0,312.0,72.0,325.0
0,person,yolov8l,427,640,3,1,0.3046908974647522,160.0,40.0,40.0,37.47072599531616,6.25,600.0,640.0,6.0,166.0
0,person,yolov8l,639,469,3,1,0.9018376469612122,467.0,206.0,206.0,73.0829420970266,43.92324093816631,170.0,376.0,128.0,595.0
0,person,yolov8l,425,640,3,1,0.9620453119277954,418.0,403.0,403.0,98.3529411764706,62.96875,236.0,639.0,1.0,419.0
0,person,yolov8l,425,640,3,1,0.9553559422492981,405.0,249.0,249.0,95.29411764705883,38.90625,0.0,249.0,14.0,419.0
0,person,yolov8l,640,425,3,1,0.9231469035148621,581.0,419.0,419.0,90.78125,98.58823529411765,5.0,424.0,57.0,638.0
0,person,yolov8l,640,425,3,1,0.652064859867096,568.0,129.0,129.0,88.75,30.352941176470587,0.0,129.0,69.0,637.0
0,person,yolov8l,534,640,3,1,0.8794317841529846,525.0,537.0,537.0,98.31460674157303,83.90625,1.0,538.0,2.0,527.0
0,person,yolov8l,601,640,3,1,0.957870364189148,542.0,340.0,340.0,90.18302828618968,53.125,5.0,345.0,50.0,592.0
0,person,yolov8l,601,640,3,1,0.9303721189498901,566.0,352.0,352.0,94.17637271214642,55.0,287.0,639.0,27.0,593.0
0,person,yolov8l,639,355,3,1,0.9456688165664673,496.0,217.0,217.0,77.62128325508607,61.12676056338028,101.0,318.0,116.0,612.0
0,person,yolov8l,427,640,3,1,0.9743854403495789,401.0,462.0,462.0,93.91100702576112,72.1875,111.0,573.0,20.0,421.0
0,person,yolov8l,480,640,3,1,0.788932204246521,480.0,435.0,435.0,100.0,67.96875,1.0,436.0,0.0,480.0
0,person,yolov8l,640,426,3,1,0.9391584992408752,487.0,293.0,293.0,76.09375,68.77934272300469,71.0,364.0,62.0,549.0
0,person,yolov8l,640,426,3,1,0.7301864624023438,201.0,74.0,74.0,31.40625,17.370892018779344,352.0,426.0,44.0,245.0
0,person,yolov8l,425,640,3,1,0.957740843296051,414.0,324.0,324.0,97.41176470588235,50.625,7.0,331.0,5.0,419.0
0,person,yolov8l,425,640,3,1,0.9434943199157715,377.0,292.0,292.0,88.70588235294117,45.625,289.0,581.0,42.0,419.0
0,person,yolov8l,425,640,3,1,0.7002378106117249,199.0,63.0,63.0,46.8235294117647,9.84375,548.0,611.0,223.0,422.0
0,person,yolov8l,427,640,3,1,0.943647563457489,335.0,211.0,211.0,78.4543325526932,32.96875,138.0,349.0,86.0,421.0
0,person,yolov8l,427,640,3,1,0.9360639452934265,328.0,202.0,202.0,76.81498829039812,31.5625,335.0,537.0,94.0,422.0
0,person,yolov8l,640,427,3,1,0.9768505096435547,550.0,410.0,410.0,85.9375,96.01873536299766,0.0,410.0,89.0,639.0
0,person,yolov8l,391,640,3,1,0.9395793676376343,327.0,295.0,295.0,83.63171355498721,46.09375,0.0,295.0,58.0,385.0
0,person,yolov8l,391,640,3,1,0.9336531162261963,358.0,322.0,322.0,91.56010230179028,50.3125,318.0,640.0,28.0,386.0
0,person,yolov8l,391,640,3,1,0.878350019454956,261.0,139.0,139.0,66.75191815856778,21.71875,0.0,139.0,51.0,312.0
0,person,yolov8l,391,640,3,1,0.8301344513893127,319.0,321.0,321.0,81.58567774936061,50.15625,156.0,477.0,66.0,385.0
0,person,yolov8l,480,640,3,1,0.9683734774589539,480.0,607.0,607.0,100.0,94.84375,4.0,611.0,0.0,480.0
0,person,yolov8l,480,640,3,1,0.3026339113712311,73.0,73.0,73.0,15.208333333333334,11.40625,0.0,73.0,164.0,237.0
0,person,yolov8l,640,503,3,1,0.9430208206176758,464.0,141.0,141.0,72.5,28.031809145129223,38.0,179.0,106.0,570.0
0,person,yolov8l,640,503,3,1,0.9250884056091309,529.0,185.0,185.0,82.65625,36.779324055666,176.0,361.0,109.0,638.0
0,person,yolov8l,640,503,3,1,0.8882719278335571,440.0,125.0,125.0,68.75,24.85089463220676,134.0,259.0,68.0,508.0
0,person,yolov8l,640,503,3,1,0.8571031093597412,470.0,168.0,168.0,73.4375,33.39960238568588,305.0,473.0,94.0,564.0
0,person,yolov8l,640,503,3,1,0.8434881567955017,282.0,88.0,88.0,44.0625,17.495029821073558,363.0,451.0,338.0,620.0
0,person,yolov8l,640,503,3,1,0.812019944190979,399.0,86.0,86.0,62.34375,17.09741550695825,402.0,488.0,53.0,452.0
0,person,yolov8l,640,503,3,1,0.8056030869483948,119.0,52.0,52.0,18.59375,10.337972166998012,317.0,369.0,69.0,188.0
0,person,yolov8l,640,503,3,1,0.7028406858444214,112.0,54.0,54.0,17.5,10.73558648111332,117.0,171.0,59.0,171.0
0,person,yolov8l,640,428,3,1,0.9389790892601013,527.0,327.0,327.0,82.34375,76.40186915887851,82.0,409.0,112.0,639.0
0,person,yolov8l,640,428,3,1,0.9115896224975586,340.0,181.0,181.0,53.125,42.28971962616822,233.0,414.0,44.0,384.0
0,person,yolov8l,640,428,3,1,0.795871913433075,173.0,29.0,29.0,27.03125,6.775700934579439,398.0,427.0,166.0,339.0
0,person,yolov8l,640,428,3,1,0.5877453088760376,130.0,91.0,91.0,20.3125,21.261682242990656,0.0,91.0,510.0,640.0
0,person,yolov8l,427,640,3,1,0.8850479125976562,366.0,171.0,171.0,85.71428571428571,26.71875,392.0,563.0,47.0,413.0
0,person,yolov8l,427,640,3,1,0.8845030069351196,239.0,74.0,74.0,55.97189695550351,11.5625,320.0,394.0,146.0,385.0
0,person,yolov8l,427,640,3,1,0.8344118595123291,304.0,131.0,131.0,71.1943793911007,20.46875,197.0,328.0,90.0,394.0
0,person,yolov8l,427,640,3,1,0.6457365155220032,206.0,52.0,52.0,48.24355971896956,8.125,166.0,218.0,167.0,373.0
0,person,yolov8l,427,640,3,1,0.592513382434845,259.0,130.0,130.0,60.65573770491803,20.3125,61.0,191.0,121.0,380.0
0,person,yolov8l,425,640,3,1,0.9492794871330261,343.0,350.0,350.0,80.70588235294117,54.6875,1.0,351.0,76.0,419.0
0,person,yolov8l,425,640,3,1,0.9449990391731262,401.0,326.0,326.0,94.3529411764706,50.9375,313.0,639.0,18.0,419.0
0,person,yolov8l,640,428,3,1,0.9633764624595642,577.0,425.0,425.0,90.15625,99.29906542056075,0.0,425.0,62.0,639.0
0,person,yolov8l,640,428,3,1,0.4480615258216858,134.0,67.0,67.0,20.9375,15.654205607476635,361.0,428.0,504.0,638.0
0,person,yolov8l,427,640,3,1,0.9580415487289429,366.0,260.0,260.0,85.71428571428571,40.625,380.0,640.0,55.0,421.0
0,person,yolov8l,427,640,3,1,0.9157002568244934,319.0,243.0,243.0,74.7072599531616,37.96875,0.0,243.0,103.0,422.0
0,person,yolov8l,427,640,3,1,0.7701776623725891,279.0,234.0,234.0,65.33957845433255,36.5625,233.0,467.0,143.0,422.0
0,person,yolov8l,480,640,3,1,0.9388887882232666,478.0,538.0,538.0,99.58333333333333,84.0625,0.0,538.0,1.0,479.0
0,person,yolov8l,360,640,3,1,0.9135460257530212,163.0,66.0,66.0,45.27777777777778,10.3125,366.0,432.0,133.0,296.0
0,person,yolov8l,360,640,3,1,0.9135183691978455,181.0,64.0,64.0,50.27777777777778,10.0,318.0,382.0,115.0,296.0
0,person,yolov8l,360,640,3,1,0.909770667552948,168.0,60.0,60.0,46.666666666666664,9.375,261.0,321.0,124.0,292.0
0,person,yolov8l,360,640,3,1,0.9072749614715576,177.0,63.0,63.0,49.166666666666664,9.84375,150.0,213.0,112.0,289.0
0,person,yolov8l,360,640,3,1,0.8960292339324951,164.0,77.0,77.0,45.55555555555556,12.03125,437.0,514.0,135.0,299.0
0,person,yolov8l,360,640,3,1,0.8915026783943176,172.0,58.0,58.0,47.77777777777778,9.0625,207.0,265.0,116.0,288.0
0,person,yolov8l,360,640,3,1,0.8905990719795227,159.0,55.0,55.0,44.166666666666664,8.59375,39.0,94.0,122.0,281.0
0,person,yolov8l,360,640,3,1,0.8850817084312439,152.0,51.0,51.0,42.22222222222222,7.96875,94.0,145.0,133.0,285.0
0,person,yolov8l,360,640,3,1,0.8828620910644531,105.0,52.0,52.0,29.166666666666668,8.125,518.0,570.0,152.0,257.0
0,person,yolov8l,360,640,3,1,0.747730016708374,116.0,91.0,91.0,32.22222222222222,14.21875,549.0,640.0,243.0,359.0
0,person,yolov8l,360,640,3,1,0.738276481628418,54.0,34.0,34.0,15.0,5.3125,260.0,294.0,105.0,159.0
0,person,yolov8l,360,640,3,1,0.6148752570152283,147.0,36.0,36.0,40.833333333333336,5.625,87.0,123.0,116.0,263.0
0,person,yolov8l,360,640,3,1,0.4130927324295044,180.0,159.0,159.0,50.0,24.84375,481.0,640.0,162.0,342.0
0,person,yolov8l,360,640,3,1,0.28538042306900024,96.0,63.0,63.0,26.666666666666668,9.84375,577.0,640.0,162.0,258.0
0,person,yolov8l,640,427,3,1,0.9801605343818665,614.0,425.0,425.0,95.9375,99.53161592505855,1.0,426.0,25.0,639.0
0,person,yolov8l,640,427,3,1,0.9387909770011902,564.0,335.0,335.0,88.125,78.4543325526932,0.0,335.0,75.0,639.0
0,person,yolov8l,640,427,3,1,0.9052562713623047,639.0,184.0,184.0,99.84375,43.09133489461358,242.0,426.0,0.0,639.0
0,person,yolov8l,427,640,3,1,0.9471163749694824,388.0,164.0,164.0,90.86651053864169,25.625,0.0,164.0,34.0,422.0
0,person,yolov8l,427,640,3,1,0.9455593228340149,384.0,228.0,228.0,89.92974238875878,35.625,199.0,427.0,37.0,421.0
0,person,yolov8l,427,640,3,1,0.9248139262199402,237.0,106.0,106.0,55.50351288056206,16.5625,515.0,621.0,187.0,424.0
0,person,yolov8l,427,640,3,1,0.8734664916992188,249.0,85.0,85.0,58.313817330210775,13.28125,455.0,540.0,176.0,425.0
0,person,yolov8l,427,640,3,1,0.7985569834709167,303.0,93.0,93.0,70.96018735362998,14.53125,197.0,290.0,120.0,423.0
0,person,yolov8l,427,640,3,1,0.6762354969978333,276.0,58.0,58.0,64.63700234192038,9.0625,120.0,178.0,148.0,424.0
0,person,yolov8l,427,640,3,1,0.6198416352272034,140.0,63.0,63.0,32.78688524590164,9.84375,389.0,452.0,235.0,375.0
0,person,yolov8l,427,640,3,1,0.49893468618392944,140.0,21.0,21.0,32.78688524590164,3.28125,619.0,640.0,208.0,348.0
0,person,yolov8l,427,640,3,1,0.45545724034309387,47.0,40.0,40.0,11.007025761124122,6.25,260.0,300.0,84.0,131.0
0,person,yolov8l,427,640,3,1,0.253499835729599,198.0,21.0,21.0,46.37002341920375,3.28125,619.0,640.0,209.0,407.0
0,person,yolov8l,428,639,3,1,0.9011558294296265,423.0,498.0,498.0,98.83177570093459,77.93427230046949,3.0,501.0,0.0,423.0
0,person,yolov8l,428,639,3,1,0.7377738952636719,420.0,279.0,279.0,98.13084112149532,43.66197183098591,1.0,280.0,1.0,421.0
0,person,yolov8l,425,640,3,1,0.923980176448822,330.0,209.0,209.0,77.6470588235294,32.65625,431.0,640.0,88.0,418.0
0,person,yolov8l,425,640,3,1,0.7366868257522583,342.0,232.0,232.0,80.47058823529412,36.25,0.0,232.0,76.0,418.0
0,person,yolov8l,425,640,3,1,0.6401568055152893,247.0,345.0,345.0,58.11764705882353,53.90625,198.0,543.0,126.0,373.0
0,person,yolov8l,480,640,3,1,0.9560000896453857,456.0,374.0,374.0,95.0,58.4375,265.0,639.0,23.0,479.0
0,person,yolov8l,480,640,3,1,0.9053539037704468,285.0,331.0,331.0,59.375,51.71875,0.0,331.0,195.0,480.0
0,person,yolov8l,480,640,3,1,0.8050654530525208,479.0,322.0,322.0,99.79166666666667,50.3125,55.0,377.0,0.0,479.0
0,person,yolov8l,480,640,3,1,0.6289604902267456,351.0,322.0,322.0,73.125,50.3125,318.0,640.0,0.0,351.0
0,person,yolov8l,360,640,3,1,0.9021419286727905,349.0,271.0,271.0,96.94444444444444,42.34375,38.0,309.0,6.0,355.0
0,person,yolov8l,594,471,3,1,0.9401247501373291,493.0,145.0,145.0,82.996632996633,30.78556263269639,9.0,154.0,92.0,585.0
0,person,yolov8l,594,471,3,1,0.9334521889686584,472.0,133.0,133.0,79.46127946127946,28.237791932059448,299.0,432.0,94.0,566.0
0,person,yolov8l,594,471,3,1,0.9302038550376892,492.0,145.0,145.0,82.82828282828282,30.78556263269639,155.0,300.0,81.0,573.0
0,person,yolov8l,639,483,3,1,0.9733493328094482,599.0,463.0,463.0,93.74021909233177,95.8592132505176,1.0,464.0,31.0,630.0
0,person,yolov8l,640,425,3,1,0.9520031213760376,619.0,424.0,424.0,96.71875,99.76470588235294,0.0,424.0,19.0,638.0
0,person,yolov8l,639,428,3,1,0.9538359045982361,487.0,318.0,318.0,76.21283255086072,74.29906542056075,45.0,363.0,151.0,638.0
0,person,yolov8l,425,640,3,1,0.9363323450088501,346.0,274.0,274.0,81.41176470588235,42.8125,48.0,322.0,74.0,420.0
0,person,yolov8l,541,640,3,1,0.8072794675827026,532.0,403.0,403.0,98.33641404805915,62.96875,236.0,639.0,0.0,532.0
0,person,yolov8l,541,640,3,1,0.3719155192375183,320.0,296.0,296.0,59.14972273567468,46.25,0.0,296.0,215.0,535.0
0,person,yolov8l,481,640,3,1,0.9539865851402283,466.0,348.0,348.0,96.88149688149689,54.375,0.0,348.0,8.0,474.0
0,person,yolov8l,481,640,3,1,0.9403625726699829,455.0,335.0,335.0,94.5945945945946,52.34375,304.0,639.0,18.0,473.0
0,person,yolov8l,640,369,3,1,0.8836334347724915,409.0,170.0,170.0,63.90625,46.070460704607044,94.0,264.0,120.0,529.0
0,person,yolov8l,640,425,3,1,0.9547263979911804,626.0,424.0,424.0,97.8125,99.76470588235294,0.0,424.0,12.0,638.0
0,person,yolov8l,480,640,3,1,0.9481862187385559,234.0,158.0,158.0,48.75,24.6875,101.0,259.0,160.0,394.0
0,person,yolov8l,480,640,3,1,0.9064826965332031,161.0,178.0,178.0,33.541666666666664,27.8125,425.0,603.0,319.0,480.0
0,person,yolov8l,480,640,3,1,0.8363240361213684,174.0,67.0,67.0,36.25,10.46875,42.0,109.0,152.0,326.0
0,person,yolov8l,480,640,3,1,0.8099202513694763,217.0,64.0,64.0,45.208333333333336,10.0,330.0,394.0,159.0,376.0
0,person,yolov8l,480,640,3,1,0.7948052287101746,258.0,93.0,93.0,53.75,14.53125,441.0,534.0,159.0,417.0
0,person,yolov8l,480,640,3,1,0.7780874371528625,226.0,59.0,59.0,47.083333333333336,9.21875,411.0,470.0,163.0,389.0
0,person,yolov8l,480,640,3,1,0.6170945763587952,293.0,136.0,136.0,61.041666666666664,21.25,504.0,640.0,155.0,448.0
0,person,yolov8l,480,640,3,1,0.5415993928909302,134.0,46.0,46.0,27.916666666666668,7.1875,278.0,324.0,162.0,296.0
0,person,yolov8l,480,640,3,1,0.32367441058158875,149.0,65.0,65.0,31.041666666666668,10.15625,504.0,569.0,176.0,325.0
0,person,yolov8l,480,640,3,1,0.31713226437568665,154.0,55.0,55.0,32.083333333333336,8.59375,197.0,252.0,170.0,324.0
0,person,yolov8l,480,640,3,1,0.31357985734939575,141.0,71.0,71.0,29.375,11.09375,0.0,71.0,339.0,480.0
0,person,yolov8l,480,640,3,1,0.3007642328739166,43.0,17.0,17.0,8.958333333333334,2.65625,0.0,17.0,166.0,209.0
0,person,yolov8l,480,640,3,1,0.2821948826313019,46.0,32.0,32.0,9.583333333333334,5.0,447.0,479.0,162.0,208.0
0,person,yolov8l,426,640,3,1,0.945799708366394,371.0,406.0,406.0,87.08920187793427,63.4375,100.0,506.0,49.0,420.0
0,person,yolov8l,640,632,3,1,0.9715501666069031,632.0,630.0,630.0,98.75,99.68354430379746,2.0,632.0,6.0,638.0
0,person,yolov8l,428,639,3,1,0.9489655494689941,385.0,291.0,291.0,89.95327102803738,45.539906103286384,246.0,537.0,38.0,423.0
0,person,yolov8l,428,639,3,1,0.8564317226409912,89.0,237.0,237.0,20.794392523364486,37.08920187793427,402.0,639.0,334.0,423.0
0,person,yolov8l,428,639,3,1,0.7610516548156738,188.0,78.0,78.0,43.925233644859816,12.206572769953052,4.0,82.0,43.0,231.0
0,person,yolov8l,428,639,3,1,0.7088550925254822,328.0,156.0,156.0,76.6355140186916,24.413145539906104,483.0,639.0,71.0,399.0
0,person,yolov8l,427,640,3,1,0.9645689129829407,421.0,588.0,588.0,98.59484777517564,91.875,46.0,634.0,0.0,421.0
0,person,yolov8l,481,640,3,1,0.8262207508087158,391.0,366.0,366.0,81.28898128898129,57.1875,242.0,608.0,74.0,465.0
0,person,yolov8l,481,640,3,1,0.7350478172302246,63.0,56.0,56.0,13.097713097713097,8.75,0.0,56.0,21.0,84.0
0,person,yolov8l,481,640,3,1,0.6871644258499146,210.0,188.0,188.0,43.65904365904366,29.375,243.0,431.0,40.0,250.0
0,person,yolov8l,481,640,3,1,0.6644201874732971,355.0,313.0,313.0,73.8045738045738,48.90625,0.0,313.0,0.0,355.0
0,person,yolov8l,481,640,3,1,0.6106833815574646,169.0,361.0,361.0,35.13513513513514,56.40625,192.0,553.0,288.0,457.0
0,person,yolov8l,480,640,3,1,0.9648681282997131,401.0,303.0,303.0,83.54166666666667,47.34375,201.0,504.0,79.0,480.0
0,person,yolov8l,480,620,3,1,0.7460640072822571,420.0,435.0,435.0,87.5,70.16129032258064,1.0,436.0,54.0,474.0
0,person,yolov8l,480,620,3,1,0.6293389201164246,84.0,62.0,62.0,17.5,10.0,495.0,557.0,395.0,479.0
0,person,yolov8l,420,640,3,1,0.6312755942344666,200.0,115.0,115.0,47.61904761904762,17.96875,524.0,639.0,220.0,420.0
0,person,yolov8l,420,640,3,1,0.5535707473754883,190.0,100.0,100.0,45.23809523809524,15.625,191.0,291.0,229.0,419.0
0,person,yolov8l,420,640,3,1,0.5407297611236572,191.0,112.0,112.0,45.476190476190474,17.5,429.0,541.0,228.0,419.0
0,person,yolov8l,420,640,3,1,0.5051364898681641,207.0,93.0,93.0,49.285714285714285,14.53125,23.0,116.0,212.0,419.0
0,person,yolov8l,420,640,3,1,0.47122922539711,196.0,94.0,94.0,46.666666666666664,14.6875,107.0,201.0,223.0,419.0
0,person,yolov8l,420,640,3,1,0.4240197241306305,179.0,76.0,76.0,42.61904761904762,11.875,278.0,354.0,240.0,419.0
0,person,yolov8l,420,640,3,1,0.3839702010154724,182.0,115.0,115.0,43.333333333333336,17.96875,336.0,451.0,238.0,420.0
0,person,yolov8l,420,640,3,1,0.2690226137638092,142.0,64.0,64.0,33.80952380952381,10.0,179.0,243.0,103.0,245.0
0,person,yolov8l,402,640,3,1,0.9504942893981934,167.0,400.0,400.0,41.54228855721393,62.5,240.0,640.0,193.0,360.0
0,person,yolov8l,402,640,3,1,0.9225834012031555,205.0,76.0,76.0,50.995024875621894,11.875,18.0,94.0,10.0,215.0
0,person,yolov8l,402,640,3,1,0.8680171370506287,123.0,48.0,48.0,30.597014925373134,7.5,1.0,49.0,50.0,173.0
0,person,yolov8l,402,640,3,1,0.858413577079773,118.0,31.0,31.0,29.35323383084577,4.84375,128.0,159.0,47.0,165.0
0,person,yolov8l,402,640,3,1,0.8217570781707764,120.0,35.0,35.0,29.850746268656717,5.46875,80.0,115.0,49.0,169.0
0,person,yolov8l,402,640,3,1,0.7217006683349609,77.0,46.0,46.0,19.154228855721392,7.1875,298.0,344.0,46.0,123.0
0,person,yolov8l,402,640,3,1,0.69219571352005,108.0,34.0,34.0,26.865671641791046,5.3125,344.0,378.0,21.0,129.0
0,person,yolov8l,402,640,3,1,0.6831940412521362,93.0,34.0,34.0,23.134328358208954,5.3125,476.0,510.0,33.0,126.0
0,person,yolov8l,402,640,3,1,0.6583307981491089,80.0,21.0,21.0,19.90049751243781,3.28125,262.0,283.0,64.0,144.0
0,person,yolov8l,402,640,3,1,0.25196585059165955,87.0,20.0,20.0,21.64179104477612,3.125,328.0,348.0,43.0,130.0
0,person,yolov8l,480,640,3,1,0.9471311569213867,351.0,156.0,156.0,73.125,24.375,24.0,180.0,128.0,479.0
0,person,yolov8l,480,640,3,1,0.9349640607833862,403.0,168.0,168.0,83.95833333333333,26.25,205.0,373.0,77.0,480.0
0,person,yolov8l,480,640,3,1,0.9159504771232605,355.0,137.0,137.0,73.95833333333333,21.40625,424.0,561.0,125.0,480.0
0,person,yolov8l,480,640,3,1,0.8745419979095459,398.0,96.0,96.0,82.91666666666667,15.0,361.0,457.0,81.0,479.0
0,person,yolov8l,427,640,3,1,0.9315623641014099,304.0,110.0,110.0,71.1943793911007,17.1875,457.0,567.0,95.0,399.0
0,person,yolov8l,427,640,3,1,0.9288160800933838,311.0,111.0,111.0,72.83372365339578,17.34375,60.0,171.0,102.0,413.0
0,person,yolov8l,427,640,3,1,0.9282132983207703,318.0,100.0,100.0,74.47306791569086,15.625,308.0,408.0,62.0,380.0
0,person,yolov8l,427,640,3,1,0.918727457523346,280.0,96.0,96.0,65.57377049180327,15.0,151.0,247.0,94.0,374.0
0,person,yolov8l,427,640,3,1,0.8957882523536682,301.0,83.0,83.0,70.49180327868852,12.96875,234.0,317.0,70.0,371.0
0,person,yolov8l,427,640,3,1,0.8799778819084167,287.0,83.0,83.0,67.21311475409836,12.96875,387.0,470.0,95.0,382.0
0,person,yolov8l,640,480,3,1,0.9603563547134399,638.0,479.0,479.0,99.6875,99.79166666666667,0.0,479.0,0.0,638.0
0,person,yolov8l,640,457,3,1,0.9678464531898499,637.0,391.0,391.0,99.53125,85.55798687089715,65.0,456.0,2.0,639.0
0,person,yolov8l,640,427,3,1,0.9690594673156738,586.0,426.0,426.0,91.5625,99.76580796252928,0.0,426.0,53.0,639.0
0,person,yolov8l,421,639,3,1,0.9445042610168457,380.0,169.0,169.0,90.26128266033254,26.447574334898277,238.0,407.0,38.0,418.0
0,person,yolov8l,421,639,3,1,0.9261383414268494,384.0,161.0,161.0,91.21140142517815,25.19561815336463,382.0,543.0,33.0,417.0
0,person,yolov8l,421,639,3,1,0.9227142333984375,366.0,156.0,156.0,86.93586698337292,24.413145539906104,0.0,156.0,51.0,417.0
0,person,yolov8l,421,639,3,1,0.8604208827018738,320.0,153.0,153.0,76.00950118764845,23.943661971830984,114.0,267.0,98.0,418.0
0,person,yolov8l,456,640,3,1,0.8553594946861267,123.0,106.0,106.0,26.973684210526315,16.5625,130.0,236.0,275.0,398.0
0,person,yolov8l,456,640,3,1,0.7467725872993469,108.0,104.0,104.0,23.68421052631579,16.25,329.0,433.0,292.0,400.0
0,person,yolov8l,456,640,3,1,0.6804093718528748,106.0,94.0,94.0,23.24561403508772,14.6875,234.0,328.0,291.0,397.0
