target,model,img,confidence,count,accuracy
car,yolov5l6,4597825116_8ec71a76cf_z.jpg,0.858005494,2,1
car,yolov5l6,48901634_c792cbab58_z.jpg,0.914980054,1,1
car,yolov5l6,5007439610_5bb351fc1f_z.jpg,0.911642849,1,1
car,yolov5l6,5099996575_32762aeb7f_z.jpg,0.91519469,1,1
car,yolov5l6,5333910985_ea4e62f651_z.jpg,0,1,0
car,yolov5l6,5336089950_d2f4618519_z.jpg,0.897529304,1,1
car,yolov5l6,5340010485_edeaa88c83_z.jpg,0.861380736,3,1
car,yolov5l6,5466970559_0f7b06bcd6_z.jpg,0.580885847,6,1
car,yolov5l6,5484042252_37ce385b5f_z.jpg,0.952202737,1,1
car,yolov5l6,5490854064_57151abb4f_z.jpg,0,1,0
car,yolov5l6,5516505342_43268015f4_z.jpg,0.698729283,5,1
car,yolov5l6,5575004957_c281c5de1f_z.jpg,0.846805036,2,1
car,yolov5l6,5763085728_cd042a4cb0_z.jpg,0.953236938,1,1
car,yolov5l6,6010263871_df93fb6382_z.jpg,0.839847222,4,1
car,yolov5l6,6097504753_2971a9eaa6_z.jpg,0.475020975,1,1
car,yolov5l6,6168484879_e6b9644722_z.jpg,0.678893626,2,1
car,yolov5l6,6410065163_fef2877544_z.jpg,0.769165397,2,1
car,yolov5l6,6431153899_9ac59a36b4_z.jpg,0.952008486,1,1
car,yolov5l6,7035751851_15d745cf2c_z.jpg,0.785653661,3,1
car,yolov5l6,7110476047_267467ee68_z.jpg,0.875336126,4,1
car,yolov5l6,750912399_32f415ecb1_z.jpg,0.85822016,1,1
car,yolov5l6,7782123174_dbda292cef_z.jpg,0.883029997,1,1
car,yolov5l6,8032610600_1dd81d41a4_z.jpg,0.87236464,1,1
car,yolov5l6,8125475_d0a1063029_z.jpg,0.707498243,10,1
car,yolov5l6,8265517869_53c5fb3eff_z.jpg,0.82583645,2,1
car,yolov5l6,82706249_bf54b24c4e_z.jpg,0.931612313,1,1
car,yolov5l6,8634899263_5ce2555806_z.jpg,0.946161211,1,1
car,yolov5l6,9057859369_5a432fdfe1_z.jpg,0.895473302,2,1
car,yolov5l6,9238365388_d2bb1bb2e4_z.jpg,0.907333215,3,1
car,yolov5l6,953262953_340a098204_z.jpg,0.936198533,1,1
car,yolov5l6,9549882142_c59c04bac0_z.jpg,0.879803836,4,1
car,yolov5m,10218081326_b6a2dd98f5_z.jpg,0.811235468,3,1
car,yolov5m,13314143603_95d63b5748_z.jpg,0.66155628,5,1
car,yolov5m,13340204053_873cda4cef_z.jpg,0.879429817,1,1
car,yolov5m,144429519_9567ff4044_z.jpg,0.829930902,1,1
car,yolov5m,14786765330_5d381d2451_z.jpg,0.650103867,4,1
car,yolov5m,15038212434_9e0e575008_z.jpg,0.729659617,1,1
car,yolov5m,15196353300_2dcb1a1948_z.jpg,0.743751025,5,1
car,yolov5m,15490190390_d64fe16141_z.jpg,0.921914697,2,1
car,yolov5m,16106543870_2f167db1e1_z.jpg,0.481053591,1,1
car,yolov5m,16982913298_aa90f2a62b_z.jpg,0.760962403,5,1
car,yolov5m,17554656478_22dea58ed2_z.jpg,0,1,0
car,yolov5m,19299023856_077e45c472_z.jpg,0.664274752,1,1
car,yolov5m,19577109682_a0282d8678_z.jpg,0,1,0
car,yolov5m,20795376805_7d3aabfce1_z.jpg,0.847861111,1,1
car,yolov5m,211850545_7f670901ab_z.jpg,0.270874083,1,1
car,yolov5m,2166320847_63a04a9303_z.jpg,0,1,0
car,yolov5m,2370036280_507a07c953_z.jpg,0.837982655,1,1
car,yolov5m,2433290346_8482cac895_z.jpg,0.913608432,1,1
car,yolov5m,2468082692_49ec682990_z.jpg,0,1,0
car,yolov5m,2525539133_73f08a9471_z.jpg,0.928086042,1,1
car,yolov5m,2918687630_5108e3e2ab_z.jpg,0,1,0
car,yolov5m,3141821008_3743fb8be5_z.jpg,0.761626542,2,1
car,yolov5m,3157735385_c9e7580f03_z.jpg,0.712329149,1,1
car,yolov5m,3312304999_bc296f3260_z.jpg,0,1,0
car,yolov5m,340359612_df41037e73_z.jpg,0.540887088,4,1
car,yolov5m,3413987789_b607473327_z.jpg,0.5394529,3,1
car,yolov5m,342659307_d5d9d36af5_z.jpg,0.833705068,1,1
car,yolov5m,3499391979_76c0c01a3c_z.jpg,0.914720476,1,1
car,yolov5m,3595778703_d3bec2f74e_z.jpg,0,1,0
car,yolov5m,3679100484_a8e3044e55_z.jpg,0.765312672,1,1
car,yolov5m,432591931_4789d0f0f1_z.jpg,0.879234999,2,1
car,yolov5m,4370423313_49f3722e85_z.jpg,0.878097117,1,1
car,yolov5m,4597825116_8ec71a76cf_z.jpg,0.6015354,3,1
car,yolov5m,48901634_c792cbab58_z.jpg,0.855853856,1,1
car,yolov5m,5007439610_5bb351fc1f_z.jpg,0.915541589,1,1
car,yolov5m,5099996575_32762aeb7f_z.jpg,0.698248744,1,1
car,yolov5m,5333910985_ea4e62f651_z.jpg,0.321563274,1,1
car,yolov5m,5336089950_d2f4618519_z.jpg,0.596313179,1,1
car,yolov5m,5340010485_edeaa88c83_z.jpg,0.808404902,3,1
car,yolov5m,5466970559_0f7b06bcd6_z.jpg,0.592146444,5,1
car,yolov5m,5484042252_37ce385b5f_z.jpg,0.761955738,1,1
car,yolov5m,5490854064_57151abb4f_z.jpg,0,1,0
car,yolov5m,5516505342_43268015f4_z.jpg,0.835252424,3,1
car,yolov5m,5575004957_c281c5de1f_z.jpg,0.831664383,2,1
car,yolov5m,5763085728_cd042a4cb0_z.jpg,0.902670383,1,1
car,yolov5m,6010263871_df93fb6382_z.jpg,0.769814471,3,1
car,yolov5m,6097504753_2971a9eaa6_z.jpg,0.513664544,1,1
car,yolov5m,6168484879_e6b9644722_z.jpg,0.867291689,1,1
car,yolov5m,6410065163_fef2877544_z.jpg,0.324013755,2,1
car,yolov5m,6431153899_9ac59a36b4_z.jpg,0.899008751,1,1
car,yolov5m,7035751851_15d745cf2c_z.jpg,0.702533146,3,1
car,yolov5m,7110476047_267467ee68_z.jpg,0.771173219,3,1
car,yolov5m,750912399_32f415ecb1_z.jpg,0.586161047,2,1
car,yolov5m,7782123174_dbda292cef_z.jpg,0.637727276,2,1
car,yolov5m,8032610600_1dd81d41a4_z.jpg,0.80851227,1,1
car,yolov5m,8125475_d0a1063029_z.jpg,0.654494488,10,1
car,yolov5m,8265517869_53c5fb3eff_z.jpg,0.899183512,1,1
car,yolov5m,82706249_bf54b24c4e_z.jpg,0.912913501,1,1
car,yolov5m,8634899263_5ce2555806_z.jpg,0.926896989,1,1
car,yolov5m,9057859369_5a432fdfe1_z.jpg,0.871012241,2,1
car,yolov5m,9238365388_d2bb1bb2e4_z.jpg,0.622319117,2,1
car,yolov5m,953262953_340a098204_z.jpg,0.791804969,1,1
car,yolov5m,9549882142_c59c04bac0_z.jpg,0.872512892,4,1
car,yolov5m6,10218081326_b6a2dd98f5_z.jpg,0.717523247,4,1
car,yolov5m6,13314143603_95d63b5748_z.jpg,0.626266986,5,1
car,yolov5m6,13340204053_873cda4cef_z.jpg,0.922879517,1,1
car,yolov5m6,144429519_9567ff4044_z.jpg,0.932639778,1,1
car,yolov5m6,14786765330_5d381d2451_z.jpg,0.646076868,3,1
car,yolov5m6,15038212434_9e0e575008_z.jpg,0.903288722,1,1
car,yolov5m6,15196353300_2dcb1a1948_z.jpg,0.698017225,4,1
car,yolov5m6,15490190390_d64fe16141_z.jpg,0.93966651,2,1
car,yolov5m6,16106543870_2f167db1e1_z.jpg,0.851371229,1,1
car,yolov5m6,16982913298_aa90f2a62b_z.jpg,0.791470206,5,1
car,yolov5m6,17554656478_22dea58ed2_z.jpg,0.893630981,1,1
car,yolov5m6,19299023856_077e45c472_z.jpg,0.739325732,2,1
car,yolov5m6,19577109682_a0282d8678_z.jpg,0.785490155,1,1
car,yolov5m6,20795376805_7d3aabfce1_z.jpg,0.901844263,1,1
car,yolov5m6,211850545_7f670901ab_z.jpg,0.474004865,1,1
car,yolov5m6,2166320847_63a04a9303_z.jpg,0,1,0
car,yolov5m6,2370036280_507a07c953_z.jpg,0.946282208,1,1
car,yolov5m6,2433290346_8482cac895_z.jpg,0.944548965,1,1
car,yolov5m6,2468082692_49ec682990_z.jpg,0,1,0
car,yolov5m6,2525539133_73f08a9471_z.jpg,0.949756384,1,1
car,yolov5m6,2918687630_5108e3e2ab_z.jpg,0,1,0
car,yolov5m6,3141821008_3743fb8be5_z.jpg,0.669413984,2,1
car,yolov5m6,3157735385_c9e7580f03_z.jpg,0.91948539,1,1
car,yolov5m6,3312304999_bc296f3260_z.jpg,0.548962891,1,1
car,yolov5m6,340359612_df41037e73_z.jpg,0.489960358,4,1
car,yolov5m6,3413987789_b607473327_z.jpg,0.547875136,2,1
car,yolov5m6,342659307_d5d9d36af5_z.jpg,0.930079937,1,1
car,yolov5m6,3499391979_76c0c01a3c_z.jpg,0.945553064,1,1
car,yolov5m6,3595778703_d3bec2f74e_z.jpg,0,1,0
car,yolov5m6,3679100484_a8e3044e55_z.jpg,0.894185185,1,1
car,yolov5m6,432591931_4789d0f0f1_z.jpg,0.818157474,3,1
car,yolov5m6,4370423313_49f3722e85_z.jpg,0.956786275,1,1
car,yolov5m6,4597825116_8ec71a76cf_z.jpg,0.568291863,3,1
car,yolov5m6,48901634_c792cbab58_z.jpg,0.869396448,1,1
car,yolov5m6,5007439610_5bb351fc1f_z.jpg,0.920790553,1,1
car,yolov5m6,5099996575_32762aeb7f_z.jpg,0.898072243,1,1
car,yolov5m6,5333910985_ea4e62f651_z.jpg,0,1,0
car,yolov5m6,5336089950_d2f4618519_z.jpg,0,1,0
car,yolov5m6,5340010485_edeaa88c83_z.jpg,0.860938609,3,1
car,yolov5m6,5466970559_0f7b06bcd6_z.jpg,0.601190185,6,1
car,yolov5m6,5484042252_37ce385b5f_z.jpg,0.943408489,1,1
car,yolov5m6,5490854064_57151abb4f_z.jpg,0,1,0
car,yolov5m6,5516505342_43268015f4_z.jpg,0.663165569,5,1
car,yolov5m6,5575004957_c281c5de1f_z.jpg,0.831712068,2,1
car,yolov5m6,5763085728_cd042a4cb0_z.jpg,0.94990176,1,1
car,yolov5m6,6010263871_df93fb6382_z.jpg,0.787277222,4,1
car,yolov5m6,6097504753_2971a9eaa6_z.jpg,0.390365109,2,1
car,yolov5m6,6168484879_e6b9644722_z.jpg,0.949041128,1,1
car,yolov5m6,6410065163_fef2877544_z.jpg,0.645181463,2,1
car,yolov5m6,6431153899_9ac59a36b4_z.jpg,0.949597716,1,1
car,yolov5m6,7035751851_15d745cf2c_z.jpg,0.762428661,3,1
car,yolov5m6,7110476047_267467ee68_z.jpg,0.774156273,4,1
car,yolov5m6,750912399_32f415ecb1_z.jpg,0.823795795,1,1
car,yolov5m6,7782123174_dbda292cef_z.jpg,0.897673309,1,1
car,yolov5m6,8032610600_1dd81d41a4_z.jpg,0.90520227,1,1
car,yolov5m6,8125475_d0a1063029_z.jpg,0.677048186,9,1
car,yolov5m6,8265517869_53c5fb3eff_z.jpg,0.684542313,2,1
car,yolov5m6,82706249_bf54b24c4e_z.jpg,0.93434453,1,1
car,yolov5m6,8634899263_5ce2555806_z.jpg,0.947300255,1,1
car,yolov5m6,9057859369_5a432fdfe1_z.jpg,0.916829378,2,1
car,yolov5m6,9238365388_d2bb1bb2e4_z.jpg,0.828604539,3,1
car,yolov5m6,953262953_340a098204_z.jpg,0.920681238,1,1
car,yolov5m6,9549882142_c59c04bac0_z.jpg,0.864332274,4,1
car,yolov5n,10218081326_b6a2dd98f5_z.jpg,0.418007821,2,1
car,yolov5n,13314143603_95d63b5748_z.jpg,0.423487146,3,1
car,yolov5n,13340204053_873cda4cef_z.jpg,0,1,0
car,yolov5n,144429519_9567ff4044_z.jpg,0.50164175,1,1
car,yolov5n,14786765330_5d381d2451_z.jpg,0.584906221,2,1
car,yolov5n,15038212434_9e0e575008_z.jpg,0.270153373,1,1
car,yolov5n,15196353300_2dcb1a1948_z.jpg,0.721701384,3,1
car,yolov5n,15490190390_d64fe16141_z.jpg,0.856546193,2,1
car,yolov5n,16106543870_2f167db1e1_z.jpg,0,1,0
car,yolov5n,16982913298_aa90f2a62b_z.jpg,0.686763495,4,1
car,yolov5n,17554656478_22dea58ed2_z.jpg,0.521831155,1,1
car,yolov5n,19299023856_077e45c472_z.jpg,0.572600365,2,1
car,yolov5n,19577109682_a0282d8678_z.jpg,0.287120968,1,1
car,yolov5n,20795376805_7d3aabfce1_z.jpg,0.461434633,1,1
car,yolov5n,211850545_7f670901ab_z.jpg,0,1,0
car,yolov5n,2166320847_63a04a9303_z.jpg,0,1,0
car,yolov5n,2370036280_507a07c953_z.jpg,0.506512046,1,1
car,yolov5n,2433290346_8482cac895_z.jpg,0,1,0
car,yolov5n,2468082692_49ec682990_z.jpg,0,1,0
car,yolov5n,2525539133_73f08a9471_z.jpg,0.657236278,1,1
car,yolov5n,2918687630_5108e3e2ab_z.jpg,0,1,0
car,yolov5n,3141821008_3743fb8be5_z.jpg,0.567288488,3,1
car,yolov5n,3157735385_c9e7580f03_z.jpg,0.530058324,1,1
car,yolov5n,3312304999_bc296f3260_z.jpg,0,1,0
car,yolov5n,340359612_df41037e73_z.jpg,0,1,0
car,yolov5n,3413987789_b607473327_z.jpg,0.687009215,1,1
car,yolov5n,342659307_d5d9d36af5_z.jpg,0,1,0
car,yolov5n,3499391979_76c0c01a3c_z.jpg,0.861216366,1,1
car,yolov5n,3595778703_d3bec2f74e_z.jpg,0,1,0
car,yolov5n,3679100484_a8e3044e55_z.jpg,0.440074801,1,1
car,yolov5n,432591931_4789d0f0f1_z.jpg,0.790946812,2,1
car,yolov5n,4370423313_49f3722e85_z.jpg,0.608009279,1,1
car,yolov5n,4597825116_8ec71a76cf_z.jpg,0.55461967,1,1
car,yolov5n,48901634_c792cbab58_z.jpg,0.770327091,1,1
car,yolov5n,5007439610_5bb351fc1f_z.jpg,0.718537867,1,1
car,yolov5n,5099996575_32762aeb7f_z.jpg,0,1,0
car,yolov5n,5333910985_ea4e62f651_z.jpg,0,1,0
car,yolov5n,5336089950_d2f4618519_z.jpg,0,1,0
car,yolov5n,5340010485_edeaa88c83_z.jpg,0.783555538,2,1
car,yolov5n,5466970559_0f7b06bcd6_z.jpg,0.53260833,2,1
car,yolov5n,5484042252_37ce385b5f_z.jpg,0.568334907,2,1
car,yolov5n,5490854064_57151abb4f_z.jpg,0,1,0
car,yolov5n,5516505342_43268015f4_z.jpg,0.64870587,2,1
car,yolov5n,5575004957_c281c5de1f_z.jpg,0.536613882,2,1
car,yolov5n,5763085728_cd042a4cb0_z.jpg,0.568574131,1,1
car,yolov5n,6010263871_df93fb6382_z.jpg,0.557553738,2,1
car,yolov5n,6097504753_2971a9eaa6_z.jpg,0,1,0
car,yolov5n,6168484879_e6b9644722_z.jpg,0.41600585,1,1
car,yolov5n,6410065163_fef2877544_z.jpg,0.310131758,1,1
car,yolov5n,6431153899_9ac59a36b4_z.jpg,0.263202578,1,1
car,yolov5n,7035751851_15d745cf2c_z.jpg,0.574424833,2,1
car,yolov5n,7110476047_267467ee68_z.jpg,0.52844885,3,1
car,yolov5n,750912399_32f415ecb1_z.jpg,0.772652388,1,1
car,yolov5n,7782123174_dbda292cef_z.jpg,0.832287729,1,1
car,yolov5n,8032610600_1dd81d41a4_z.jpg,0,1,0
car,yolov5n,8125475_d0a1063029_z.jpg,0.489220222,9,1
car,yolov5n,8265517869_53c5fb3eff_z.jpg,0.708088219,1,1
car,yolov5n,82706249_bf54b24c4e_z.jpg,0.817178667,1,1
car,yolov5n,8634899263_5ce2555806_z.jpg,0.559039056,1,1
car,yolov5n,9057859369_5a432fdfe1_z.jpg,0.679686904,2,1
car,yolov5n,9238365388_d2bb1bb2e4_z.jpg,0.356670439,1,1
car,yolov5n,953262953_340a098204_z.jpg,0.391831338,1,1
car,yolov5n,9549882142_c59c04bac0_z.jpg,0.702923556,3,1
car,yolov5n6,10218081326_b6a2dd98f5_z.jpg,0.619198993,2,1
car,yolov5n6,13314143603_95d63b5748_z.jpg,0.580272876,4,1
car,yolov5n6,13340204053_873cda4cef_z.jpg,0.892909765,1,1
car,yolov5n6,144429519_9567ff4044_z.jpg,0.909896255,1,1
car,yolov5n6,14786765330_5d381d2451_z.jpg,0.671236396,2,1
car,yolov5n6,15038212434_9e0e575008_z.jpg,0.638186038,1,1
car,yolov5n6,15196353300_2dcb1a1948_z.jpg,0.598480284,4,1
car,yolov5n6,15490190390_d64fe16141_z.jpg,0.919322342,2,1
car,yolov5n6,16106543870_2f167db1e1_z.jpg,0.61735934,1,1
car,yolov5n6,16982913298_aa90f2a62b_z.jpg,0.674873039,4,1
car,yolov5n6,17554656478_22dea58ed2_z.jpg,0.586635351,1,1
car,yolov5n6,19299023856_077e45c472_z.jpg,0.660120457,2,1
car,yolov5n6,19577109682_a0282d8678_z.jpg,0.680114925,1,1
car,yolov5n6,20795376805_7d3aabfce1_z.jpg,0.858831823,1,1
car,yolov5n6,211850545_7f670901ab_z.jpg,0,1,0
car,yolov5n6,2166320847_63a04a9303_z.jpg,0,1,0
car,yolov5n6,2370036280_507a07c953_z.jpg,0.895044506,1,1
car,yolov5n6,2433290346_8482cac895_z.jpg,0.871647239,1,1
car,yolov5n6,2468082692_49ec682990_z.jpg,0,1,0
car,yolov5n6,2525539133_73f08a9471_z.jpg,0.923724234,1,1
car,yolov5n6,2918687630_5108e3e2ab_z.jpg,0,1,0
car,yolov5n6,3141821008_3743fb8be5_z.jpg,0.697473049,1,1
car,yolov5n6,3157735385_c9e7580f03_z.jpg,0.86494565,1,1
car,yolov5n6,3312304999_bc296f3260_z.jpg,0.748636007,1,1
car,yolov5n6,340359612_df41037e73_z.jpg,0.331344783,2,1
car,yolov5n6,3413987789_b607473327_z.jpg,0.658728242,2,1
car,yolov5n6,342659307_d5d9d36af5_z.jpg,0.916778803,1,1
car,yolov5n6,3499391979_76c0c01a3c_z.jpg,0.916916311,1,1
car,yolov5n6,3595778703_d3bec2f74e_z.jpg,0,1,0
car,yolov5n6,3679100484_a8e3044e55_z.jpg,0.539581418,1,1
car,yolov5n6,432591931_4789d0f0f1_z.jpg,0.618594577,3,1
car,yolov5n6,4370423313_49f3722e85_z.jpg,0.906170905,1,1
car,yolov5n6,4597825116_8ec71a76cf_z.jpg,0.587687269,2,1
car,yolov5n6,48901634_c792cbab58_z.jpg,0.845462024,1,1
car,yolov5n6,5007439610_5bb351fc1f_z.jpg,0.863564372,1,1
car,yolov5n6,5099996575_32762aeb7f_z.jpg,0.538390279,1,1
car,yolov5n6,5333910985_ea4e62f651_z.jpg,0,1,0
car,yolov5n6,5336089950_d2f4618519_z.jpg,0.598340034,1,1
car,yolov5n6,5340010485_edeaa88c83_z.jpg,0.903834373,2,1
car,yolov5n6,5466970559_0f7b06bcd6_z.jpg,0.586232911,3,1
car,yolov5n6,5484042252_37ce385b5f_z.jpg,0.875331879,1,1
car,yolov5n6,5490854064_57151abb4f_z.jpg,0,1,0
car,yolov5n6,5516505342_43268015f4_z.jpg,0.843006373,2,1
car,yolov5n6,5575004957_c281c5de1f_z.jpg,0.785203338,2,1
car,yolov5n6,5763085728_cd042a4cb0_z.jpg,0.92183286,1,1
car,yolov5n6,6010263871_df93fb6382_z.jpg,0.751209051,2,1
car,yolov5n6,6097504753_2971a9eaa6_z.jpg,0.414126456,1,1
car,yolov5n6,6168484879_e6b9644722_z.jpg,0.923401058,1,1
car,yolov5n6,6410065163_fef2877544_z.jpg,0.729444087,1,1
car,yolov5n6,6431153899_9ac59a36b4_z.jpg,0.80547452,1,1
car,yolov5n6,7035751851_15d745cf2c_z.jpg,0.837196291,2,1
car,yolov5n6,7110476047_267467ee68_z.jpg,0.597486059,3,1
car,yolov5n6,750912399_32f415ecb1_z.jpg,0.686172068,1,1
car,yolov5n6,7782123174_dbda292cef_z.jpg,0.822285384,2,1
car,yolov5n6,8032610600_1dd81d41a4_z.jpg,0.853631496,1,1
car,yolov5n6,8125475_d0a1063029_z.jpg,0.576552404,7,1
car,yolov5n6,8265517869_53c5fb3eff_z.jpg,0.886142313,1,1
car,yolov5n6,82706249_bf54b24c4e_z.jpg,0.590726555,2,1
car,yolov5n6,8634899263_5ce2555806_z.jpg,0.881485283,1,1
car,yolov5n6,9057859369_5a432fdfe1_z.jpg,0.83759436,2,1
car,yolov5n6,9238365388_d2bb1bb2e4_z.jpg,0.763992965,1,1
car,yolov5n6,953262953_340a098204_z.jpg,0.887426615,1,1
car,yolov5n6,9549882142_c59c04bac0_z.jpg,0.731921286,4,1
car,yolov5s,10218081326_b6a2dd98f5_z.jpg,0.680081964,3,1
car,yolov5s,13314143603_95d63b5748_z.jpg,0.622107822,5,1
car,yolov5s,13340204053_873cda4cef_z.jpg,0.822307467,1,1
car,yolov5s,144429519_9567ff4044_z.jpg,0.853096426,1,1
car,yolov5s,14786765330_5d381d2451_z.jpg,0.715459168,2,1
car,yolov5s,15038212434_9e0e575008_z.jpg,0.727892995,1,1
car,yolov5s,15196353300_2dcb1a1948_z.jpg,0.793174341,4,1
car,yolov5s,15490190390_d64fe16141_z.jpg,0.921966762,2,1
car,yolov5s,16106543870_2f167db1e1_z.jpg,0.534263432,1,1
car,yolov5s,16982913298_aa90f2a62b_z.jpg,0.72178089,5,1
car,yolov5s,17554656478_22dea58ed2_z.jpg,0,1,0
car,yolov5s,19299023856_077e45c472_z.jpg,0.600684553,2,1
car,yolov5s,19577109682_a0282d8678_z.jpg,0.58657676,1,1
car,yolov5s,20795376805_7d3aabfce1_z.jpg,0.758427024,1,1
car,yolov5s,211850545_7f670901ab_z.jpg,0.251281232,1,1
car,yolov5s,2166320847_63a04a9303_z.jpg,0,1,0
car,yolov5s,2370036280_507a07c953_z.jpg,0.845185578,1,1
car,yolov5s,2433290346_8482cac895_z.jpg,0.653171003,1,1
car,yolov5s,2468082692_49ec682990_z.jpg,0,1,0
car,yolov5s,2525539133_73f08a9471_z.jpg,0.948794544,1,1
car,yolov5s,2918687630_5108e3e2ab_z.jpg,0,1,0
car,yolov5s,3141821008_3743fb8be5_z.jpg,0.545412828,3,1
car,yolov5s,3157735385_c9e7580f03_z.jpg,0.541979253,1,1
car,yolov5s,3312304999_bc296f3260_z.jpg,0.53207624,1,1
car,yolov5s,340359612_df41037e73_z.jpg,0.512929387,4,1
car,yolov5s,3413987789_b607473327_z.jpg,0.666347832,2,1
car,yolov5s,342659307_d5d9d36af5_z.jpg,0.612950146,1,1
car,yolov5s,3499391979_76c0c01a3c_z.jpg,0.932709157,1,1
car,yolov5s,3595778703_d3bec2f74e_z.jpg,0,1,0
car,yolov5s,3679100484_a8e3044e55_z.jpg,0.827329636,1,1
car,yolov5s,432591931_4789d0f0f1_z.jpg,0.891391307,2,1
car,yolov5s,4370423313_49f3722e85_z.jpg,0.812401354,1,1
car,yolov5s,4597825116_8ec71a76cf_z.jpg,0.590810001,2,1
car,yolov5s,48901634_c792cbab58_z.jpg,0.750473201,1,1
car,yolov5s,5007439610_5bb351fc1f_z.jpg,0.91116029,1,1
car,yolov5s,5099996575_32762aeb7f_z.jpg,0.40924415,1,1
car,yolov5s,5333910985_ea4e62f651_z.jpg,0.392843872,1,1
car,yolov5s,5336089950_d2f4618519_z.jpg,0.434818536,1,1
car,yolov5s,5340010485_edeaa88c83_z.jpg,0.812431077,3,1
car,yolov5s,5466970559_0f7b06bcd6_z.jpg,0.449200523,5,1
car,yolov5s,5484042252_37ce385b5f_z.jpg,0.750231624,1,1
car,yolov5s,5490854064_57151abb4f_z.jpg,0,1,0
car,yolov5s,5516505342_43268015f4_z.jpg,0.756795466,3,1
car,yolov5s,5575004957_c281c5de1f_z.jpg,0.674062908,2,1
car,yolov5s,5763085728_cd042a4cb0_z.jpg,0.775757253,1,1
car,yolov5s,6010263871_df93fb6382_z.jpg,0.728936538,4,1
car,yolov5s,6097504753_2971a9eaa6_z.jpg,0,1,0
car,yolov5s,6168484879_e6b9644722_z.jpg,0.821174264,1,1
car,yolov5s,6410065163_fef2877544_z.jpg,0.352063268,1,1
car,yolov5s,6431153899_9ac59a36b4_z.jpg,0.514529765,1,1
car,yolov5s,7035751851_15d745cf2c_z.jpg,0.825226307,2,1
car,yolov5s,7110476047_267467ee68_z.jpg,0.696393356,4,1
car,yolov5s,750912399_32f415ecb1_z.jpg,0.805277526,1,1
car,yolov5s,7782123174_dbda292cef_z.jpg,0.885075927,1,1
car,yolov5s,8032610600_1dd81d41a4_z.jpg,0.692041337,1,1
car,yolov5s,8125475_d0a1063029_z.jpg,0.603219338,11,1
car,yolov5s,8265517869_53c5fb3eff_z.jpg,0.864872873,1,1
car,yolov5s,82706249_bf54b24c4e_z.jpg,0.876227915,1,1
car,yolov5s,8634899263_5ce2555806_z.jpg,0.855499923,1,1
car,yolov5s,9057859369_5a432fdfe1_z.jpg,0.857971162,2,1
car,yolov5s,9238365388_d2bb1bb2e4_z.jpg,0.605732679,1,1
car,yolov5s,953262953_340a098204_z.jpg,0.608691812,1,1
car,yolov5s,9549882142_c59c04bac0_z.jpg,0.773267299,4,1
car,yolov5s6,10218081326_b6a2dd98f5_z.jpg,0.790777862,3,1
car,yolov5s6,13314143603_95d63b5748_z.jpg,0.653856546,5,1
car,yolov5s6,13340204053_873cda4cef_z.jpg,0.910870314,1,1
car,yolov5s6,144429519_9567ff4044_z.jpg,0.922519684,1,1
car,yolov5s6,14786765330_5d381d2451_z.jpg,0.555067499,3,1
car,yolov5s6,15038212434_9e0e575008_z.jpg,0.835263133,1,1
car,yolov5s6,15196353300_2dcb1a1948_z.jpg,0.781815976,4,1
car,yolov5s6,15490190390_d64fe16141_z.jpg,0.93027398,2,1
car,yolov5s6,16106543870_2f167db1e1_z.jpg,0.834075332,1,1
car,yolov5s6,16982913298_aa90f2a62b_z.jpg,0.715636486,5,1
car,yolov5s6,17554656478_22dea58ed2_z.jpg,0.9084993,1,1
car,yolov5s6,19299023856_077e45c472_z.jpg,0.717621863,1,1
car,yolov5s6,19577109682_a0282d8678_z.jpg,0.89709425,1,1
car,yolov5s6,20795376805_7d3aabfce1_z.jpg,0.902005196,1,1
car,yolov5s6,211850545_7f670901ab_z.jpg,0.305377543,1,1
car,yolov5s6,2166320847_63a04a9303_z.jpg,0,1,0
car,yolov5s6,2370036280_507a07c953_z.jpg,0.938909769,1,1
car,yolov5s6,2433290346_8482cac895_z.jpg,0.930750012,1,1
car,yolov5s6,2468082692_49ec682990_z.jpg,0,1,0
car,yolov5s6,2525539133_73f08a9471_z.jpg,0.950928509,1,1
car,yolov5s6,2918687630_5108e3e2ab_z.jpg,0,1,0
car,yolov5s6,3141821008_3743fb8be5_z.jpg,0.578586767,3,1
car,yolov5s6,3157735385_c9e7580f03_z.jpg,0.933989286,1,1
car,yolov5s6,3312304999_bc296f3260_z.jpg,0.917824864,1,1
car,yolov5s6,340359612_df41037e73_z.jpg,0.50730782,4,1
car,yolov5s6,3413987789_b607473327_z.jpg,0.489572488,4,1
car,yolov5s6,342659307_d5d9d36af5_z.jpg,0.924227834,1,1
car,yolov5s6,3499391979_76c0c01a3c_z.jpg,0.940969884,1,1
car,yolov5s6,3595778703_d3bec2f74e_z.jpg,0,1,0
car,yolov5s6,3679100484_a8e3044e55_z.jpg,0.920399308,1,1
car,yolov5s6,432591931_4789d0f0f1_z.jpg,0.882508755,2,1
car,yolov5s6,4370423313_49f3722e85_z.jpg,0.939626157,1,1
car,yolov5s6,4597825116_8ec71a76cf_z.jpg,0.528303107,3,1
car,yolov5s6,48901634_c792cbab58_z.jpg,0.892651558,1,1
car,yolov5s6,5007439610_5bb351fc1f_z.jpg,0.928602636,1,1
car,yolov5s6,5099996575_32762aeb7f_z.jpg,0.723305643,1,1
